poligono_id,fecha,tmin_p10,tmin_p50,tmin_p90,tmax_p10,tmax_p50,tmax_p90,precipitation_mm,weather_code,offset_calor_c,offset_frio_c,offset_origen,generated_at
monsenor_kemerer,2026-05-01,17.62,21.11,24.05,26.38,30.77,32.77,5.65,63.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-02,16.07,20.56,23.35,23.37,26.07,28.37,12.3,61.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-03,10.37,16.11,22.84,19.97,22.72,27.76,0.0,3.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-04,7.96,12.71,20.05,19.81,24.02,31.26,0.0,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-05,7.91,18.01,21.96,22.12,26.87,32.36,0.0,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-06,11.25,18.81,21.75,21.64,27.22,31.94,0.12,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-07,11.67,18.26,21.34,20.5,25.82,30.97,0.5,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-08,9.78,16.81,21.95,19.58,23.22,30.02,0.7,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-09,8.78,12.01,20.45,17.72,21.32,29.44,0.7,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-05-10,8.36,10.76,18.96,16.42,20.57,25.03,0.2,,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-04-27,8.51,10.7,14.8,16.52,18.81,21.9,0.0,2.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-04-28,6.3,8.55,13.6,17.34,20.11,21.2,0.0,0.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-04-29,8.21,11.55,17.49,22.34,24.01,25.11,0.0,3.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-04-30,11.31,17.4,21.99,23.92,25.96,27.51,0.0,3.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-01,17.46,20.95,23.89,24.52,28.91,30.91,5.65,63.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-02,15.91,20.4,23.19,21.51,24.21,26.51,12.3,61.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-03,10.21,15.95,22.68,18.11,20.86,25.9,0.0,3.0,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-04,7.8,12.55,19.89,17.95,22.16,29.4,0.0,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-05,7.75,17.85,21.8,20.26,25.01,30.5,0.0,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-06,11.09,18.65,21.59,19.78,25.36,30.08,0.12,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-07,11.51,18.1,21.18,18.64,23.96,29.11,0.5,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-08,9.62,16.65,21.79,17.72,21.36,28.16,0.7,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-09,8.62,11.85,20.29,15.86,19.46,27.58,0.7,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
nemesio_parma,2026-05-10,8.2,10.6,18.8,14.56,18.71,23.17,0.2,,-0.79,0.0,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-04-27,8.29,10.48,14.58,17.07,19.36,22.45,0.0,2.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-04-28,6.08,8.33,13.38,17.89,20.66,21.75,0.0,0.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-04-29,7.99,11.33,17.27,22.89,24.56,25.66,0.0,3.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-04-30,11.09,17.18,21.77,24.47,26.51,28.06,0.0,3.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-01,17.24,20.73,23.67,25.07,29.46,31.46,5.65,63.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-02,15.69,20.18,22.97,22.06,24.76,27.06,12.3,61.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-03,9.99,15.73,22.46,18.66,21.41,26.45,0.0,3.0,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-04,7.58,12.33,19.67,18.5,22.71,29.95,0.0,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-05,7.53,17.63,21.58,20.81,25.56,31.05,0.0,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-06,10.87,18.43,21.37,20.33,25.91,30.63,0.12,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-07,11.29,17.88,20.96,19.19,24.51,29.66,0.5,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-08,9.4,16.43,21.57,18.27,21.91,28.71,0.7,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-09,8.4,11.63,20.07,16.41,20.01,28.13,0.7,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
norte,2026-05-10,7.98,10.38,18.58,15.11,19.26,23.72,0.2,,-0.24,-0.22,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-04-27,8.76,10.95,15.05,18.36,20.65,23.74,0.0,2.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-04-28,6.55,8.8,13.85,19.18,21.95,23.04,0.0,0.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-04-29,8.46,11.8,17.74,24.18,25.85,26.95,0.0,3.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-04-30,11.56,17.65,22.24,25.76,27.8,29.35,0.0,3.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-01,17.71,21.2,24.14,26.36,30.75,32.75,5.65,63.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-02,16.16,20.65,23.44,23.35,26.05,28.35,12.3,61.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-03,10.46,16.2,22.93,19.95,22.7,27.74,0.0,3.0,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-04,8.05,12.8,20.14,19.79,24.0,31.24,0.0,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-05,8.0,18.1,22.05,22.1,26.85,32.34,0.0,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-06,11.34,18.9,21.84,21.62,27.2,31.92,0.12,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-07,11.76,18.35,21.43,20.48,25.8,30.95,0.5,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-08,9.87,16.9,22.04,19.56,23.2,30.0,0.7,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-09,8.87,12.1,20.54,17.7,21.3,29.42,0.7,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
nu_pora,2026-05-10,8.45,10.85,19.05,16.4,20.55,25.01,0.2,,1.05,0.25,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-04-27,8.67,10.86,14.96,18.89,21.18,24.27,0.0,2.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-04-28,6.46,8.71,13.76,19.71,22.48,23.57,0.0,0.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-04-29,8.37,11.71,17.65,24.71,26.38,27.48,0.0,3.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-04-30,11.47,17.56,22.15,26.29,28.33,29.88,0.0,3.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-01,17.62,21.11,24.05,26.89,31.28,33.28,5.65,63.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-02,16.07,20.56,23.35,23.88,26.58,28.88,12.3,61.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-03,10.37,16.11,22.84,20.48,23.23,28.27,0.0,3.0,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-04,7.96,12.71,20.05,20.32,24.53,31.77,0.0,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-05,7.91,18.01,21.96,22.63,27.38,32.87,0.0,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-06,11.25,18.81,21.75,22.15,27.73,32.45,0.12,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-07,11.67,18.26,21.34,21.01,26.33,31.48,0.5,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-08,9.78,16.81,21.95,20.09,23.73,30.53,0.7,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-09,8.78,12.01,20.45,18.23,21.83,29.95,0.7,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
rocamora,2026-05-10,8.36,10.76,18.96,16.93,21.08,25.54,0.2,,1.58,0.16,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-04-27,8.9,11.09,15.19,19.25,21.54,24.63,0.0,2.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-04-28,6.69,8.94,13.99,20.07,22.84,23.93,0.0,0.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-04-29,8.6,11.94,17.88,25.07,26.74,27.84,0.0,3.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-04-30,11.7,17.79,22.38,26.65,28.69,30.24,0.0,3.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-01,17.85,21.34,24.28,27.25,31.64,33.64,5.65,63.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-02,16.3,20.79,23.58,24.24,26.94,29.24,12.3,61.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-03,10.6,16.34,23.07,20.84,23.59,28.63,0.0,3.0,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-04,8.19,12.94,20.28,20.68,24.89,32.13,0.0,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-05,8.14,18.24,22.19,22.99,27.74,33.23,0.0,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-06,11.48,19.04,21.98,22.51,28.09,32.81,0.12,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-07,11.9,18.49,21.57,21.37,26.69,31.84,0.5,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-08,10.01,17.04,22.18,20.45,24.09,30.89,0.7,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-09,9.01,12.24,20.68,18.59,22.19,30.31,0.7,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_isidro,2026-05-10,8.59,10.99,19.19,17.29,21.44,25.9,0.2,,1.94,0.39,uhi_verano+invierno,2026-04-27T07:14:29
san_jorge,2026-04-27,8.51,10.7,14.8,17.31,19.6,22.69,0.0,2.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-04-28,6.3,8.55,13.6,18.13,20.9,21.99,0.0,0.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-04-29,8.21,11.55,17.49,23.13,24.8,25.9,0.0,3.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-04-30,11.31,17.4,21.99,24.71,26.75,28.3,0.0,3.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-01,17.46,20.95,23.89,25.31,29.7,31.7,5.65,63.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-02,15.91,20.4,23.19,22.3,25.0,27.3,12.3,61.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-03,10.21,15.95,22.68,18.9,21.65,26.69,0.0,3.0,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-04,7.8,12.55,19.89,18.74,22.95,30.19,0.0,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-05,7.75,17.85,21.8,21.05,25.8,31.29,0.0,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-06,11.09,18.65,21.59,20.57,26.15,30.87,0.12,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-07,11.51,18.1,21.18,19.43,24.75,29.9,0.5,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-08,9.62,16.65,21.79,18.51,22.15,28.95,0.7,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-09,8.62,11.85,20.29,16.65,20.25,28.37,0.7,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_jorge,2026-05-10,8.2,10.6,18.8,15.35,19.5,23.96,0.2,,0.0,0.0,ninguno,2026-04-27T07:14:29
san_lucas,2026-04-27,8.54,10.73,14.83,18.27,20.56,23.65,0.0,2.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-04-28,6.33,8.58,13.63,19.09,21.86,22.95,0.0,0.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-04-29,8.24,11.58,17.52,24.09,25.76,26.86,0.0,3.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-04-30,11.34,17.43,22.02,25.67,27.71,29.26,0.0,3.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-01,17.49,20.98,23.92,26.27,30.66,32.66,5.65,63.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-02,15.94,20.43,23.22,23.26,25.96,28.26,12.3,61.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-03,10.24,15.98,22.71,19.86,22.61,27.65,0.0,3.0,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-04,7.83,12.58,19.92,19.7,23.91,31.15,0.0,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-05,7.78,17.88,21.83,22.01,26.76,32.25,0.0,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-06,11.12,18.68,21.62,21.53,27.11,31.83,0.12,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-07,11.54,18.13,21.21,20.39,25.71,30.86,0.5,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-08,9.65,16.68,21.82,19.47,23.11,29.91,0.7,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-09,8.65,11.88,20.32,17.61,21.21,29.33,0.7,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_lucas,2026-05-10,8.23,10.63,18.83,16.31,20.46,24.92,0.2,,0.96,0.03,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-04-27,8.39,10.58,14.68,17.92,20.21,23.3,0.0,2.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-04-28,6.18,8.43,13.48,18.74,21.51,22.6,0.0,0.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-04-29,8.09,11.43,17.37,23.74,25.41,26.51,0.0,3.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-04-30,11.19,17.28,21.87,25.32,27.36,28.91,0.0,3.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-01,17.34,20.83,23.77,25.92,30.31,32.31,5.65,63.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-02,15.79,20.28,23.07,22.91,25.61,27.91,12.3,61.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-03,10.09,15.83,22.56,19.51,22.26,27.3,0.0,3.0,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-04,7.68,12.43,19.77,19.35,23.56,30.8,0.0,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-05,7.63,17.73,21.68,21.66,26.41,31.9,0.0,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-06,10.97,18.53,21.47,21.18,26.76,31.48,0.12,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-07,11.39,17.98,21.06,20.04,25.36,30.51,0.5,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-08,9.5,16.53,21.67,19.12,22.76,29.56,0.7,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-09,8.5,11.73,20.17,17.26,20.86,28.98,0.7,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_marcos,2026-05-10,8.08,10.48,18.68,15.96,20.11,24.57,0.2,,0.61,-0.12,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-04-27,8.59,10.78,14.88,18.87,21.16,24.25,0.0,2.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-04-28,6.38,8.63,13.68,19.69,22.46,23.55,0.0,0.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-04-29,8.29,11.63,17.57,24.69,26.36,27.46,0.0,3.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-04-30,11.39,17.48,22.07,26.27,28.31,29.86,0.0,3.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-01,17.54,21.03,23.97,26.87,31.26,33.26,5.65,63.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-02,15.99,20.48,23.27,23.86,26.56,28.86,12.3,61.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-03,10.29,16.03,22.76,20.46,23.21,28.25,0.0,3.0,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-04,7.88,12.63,19.97,20.3,24.51,31.75,0.0,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-05,7.83,17.93,21.88,22.61,27.36,32.85,0.0,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-06,11.17,18.73,21.67,22.13,27.71,32.43,0.12,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-07,11.59,18.18,21.26,20.99,26.31,31.46,0.5,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-08,9.7,16.73,21.87,20.07,23.71,30.51,0.7,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-09,8.7,11.93,20.37,18.21,21.81,29.93,0.7,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
san_martin,2026-05-10,8.28,10.68,18.88,16.91,21.06,25.52,0.2,,1.56,0.08,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-04-27,8.97,11.16,15.26,18.58,20.87,23.96,0.0,2.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-04-28,6.76,9.01,14.06,19.4,22.17,23.26,0.0,0.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-04-29,8.67,12.01,17.95,24.4,26.07,27.17,0.0,3.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-04-30,11.77,17.86,22.45,25.98,28.02,29.57,0.0,3.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-01,17.92,21.41,24.35,26.58,30.97,32.97,5.65,63.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-02,16.37,20.86,23.65,23.57,26.27,28.57,12.3,61.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-03,10.67,16.41,23.14,20.17,22.92,27.96,0.0,3.0,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-04,8.26,13.01,20.35,20.01,24.22,31.46,0.0,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-05,8.21,18.31,22.26,22.32,27.07,32.56,0.0,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-06,11.55,19.11,22.05,21.84,27.42,32.14,0.12,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-07,11.97,18.56,21.64,20.7,26.02,31.17,0.5,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-08,10.08,17.11,22.25,19.78,23.42,30.22,0.7,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-09,9.08,12.31,20.75,17.92,21.52,29.64,0.7,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_helena,2026-05-10,8.66,11.06,19.26,16.62,20.77,25.23,0.2,,1.27,0.46,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-04-27,8.56,10.75,14.85,18.6,20.89,23.98,0.0,2.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-04-28,6.35,8.6,13.65,19.42,22.19,23.28,0.0,0.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-04-29,8.26,11.6,17.54,24.42,26.09,27.19,0.0,3.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-04-30,11.36,17.45,22.04,26.0,28.04,29.59,0.0,3.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-01,17.51,21.0,23.94,26.6,30.99,32.99,5.65,63.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-02,15.96,20.45,23.24,23.59,26.29,28.59,12.3,61.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-03,10.26,16.0,22.73,20.19,22.94,27.98,0.0,3.0,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-04,7.85,12.6,19.94,20.03,24.24,31.48,0.0,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-05,7.8,17.9,21.85,22.34,27.09,32.58,0.0,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-06,11.14,18.7,21.64,21.86,27.44,32.16,0.12,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-07,11.56,18.15,21.23,20.72,26.04,31.19,0.5,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-08,9.67,16.7,21.84,19.8,23.44,30.24,0.7,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-09,8.67,11.9,20.34,17.94,21.54,29.66,0.7,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
santa_rita,2026-05-10,8.25,10.65,18.85,16.64,20.79,25.25,0.2,,1.29,0.05,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-04-27,8.84,11.03,15.13,18.45,20.74,23.83,0.0,2.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-04-28,6.63,8.88,13.93,19.27,22.04,23.13,0.0,0.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-04-29,8.54,11.88,17.82,24.27,25.94,27.04,0.0,3.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-04-30,11.64,17.73,22.32,25.85,27.89,29.44,0.0,3.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-01,17.79,21.28,24.22,26.45,30.84,32.84,5.65,63.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-02,16.24,20.73,23.52,23.44,26.14,28.44,12.3,61.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-03,10.54,16.28,23.01,20.04,22.79,27.83,0.0,3.0,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-04,8.13,12.88,20.22,19.88,24.09,31.33,0.0,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-05,8.08,18.18,22.13,22.19,26.94,32.43,0.0,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-06,11.42,18.98,21.92,21.71,27.29,32.01,0.12,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-07,11.84,18.43,21.51,20.57,25.89,31.04,0.5,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-08,9.95,16.98,22.12,19.65,23.29,30.09,0.7,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-09,8.95,12.18,20.62,17.79,21.39,29.51,0.7,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_bonita,2026-05-10,8.53,10.93,19.13,16.49,20.64,25.1,0.2,,1.14,0.33,uhi_verano+invierno,2026-04-27T07:14:29
villa_cabello,2026-04-27,8.66,10.85,14.95,17.92,20.21,23.3,0.0,2.0,0.61,0.15,uhi_verano+invierno,2026-04-27T07:14:29
villa_cabello,2026-04-28,6.45,8.7,13.75,18.74,21.51,22.6,0.0,0.0,0.61,0.15,uhi_verano+invierno,2026-04-27T07:14:29
villa_cabello,2026-04-29,8.36,11.7,17.64,23.74,25.41,26.51,0.0,3.0,0.61,0.15,uhi_verano+invierno,2026-04-27T07:14:29
villa_cabello,2026-04-30,11.46,17.55,22.14,25.32,27.36,28.91,0.0,3.0,0.61,0.15,uhi_verano+invierno,2026-04-27T07:14:29
villa_cabello,2026-05-01,17.61,21.1,24.04,25.92,30.31,32.31,5.65,63.0,0.61,0.15,uhi_verano+invierno,2026-04-27T07:14:29
villa_cabello,2026-05-02,16.06,20.55,23.34,22.91,25.61,27.91,12.3,61.0,0.61,0.15,uhi_verano+invierno,2026-04-27T07:14:29
