poligono_id,fecha,s1_vv_mean_db,s1_vh_mean_db,s1_cross_ratio,delta_vv_mean_db,n_imagenes_vv,n_imagenes_vh,version_script,fecha_calculo
norte,2021-07,-9.783753479870317,-16.09730898103514,6.313555501164824,-0.957275798013459,7,7,0.1.0,2026-04-28T09:52:38
norte,2022-07,-9.158675810623684,-15.393479681469769,6.2348038708460845,0.6250776692466324,3,3,0.1.0,2026-04-28T09:52:39
norte,2023-07,-8.796812412527657,-15.090860932040677,6.294048519513019,0.36186339809602686,7,7,0.1.0,2026-04-28T09:52:40
norte,2024-07,-9.042574034109784,-15.185685788287412,6.143111754177628,-0.2457616215821261,7,7,0.1.0,2026-04-28T09:52:41
norte,2025-07,-8.876722347431274,-15.16350095008905,6.286778602657776,0.16585168667850958,8,8,0.1.0,2026-04-28T09:52:43
norte,2026-07,,,,,0,0,0.1.0,2026-04-28T09:52:44
nu_pora,2018-07,-9.64848112129435,-14.512090244665394,4.863609123371044,,8,8,0.1.0,2026-04-28T09:52:13
nu_pora,2019-07,-9.257162897070026,-13.987082808053197,4.72991991098317,0.3913182242243245,2,2,0.1.0,2026-04-28T09:52:14
nu_pora,2020-07,-8.307562390942298,-13.573188970314137,5.265626579371837,0.9496005061277284,6,6,0.1.0,2026-04-28T09:52:15
nu_pora,2021-07,-9.4182205353668,-13.947164440558522,4.528943905191722,-1.1106581444245016,7,7,0.1.0,2026-04-28T09:52:18
nu_pora,2022-07,-9.135768803146174,-13.470717811896606,4.334949008750431,0.2824517322206255,3,3,0.1.0,2026-04-28T09:52:20
nu_pora,2023-07,-8.808201388625951,-13.3449115604813,4.536710171855349,0.32756741452022275,7,7,0.1.0,2026-04-28T09:52:23
nu_pora,2024-07,-8.863200492980166,-13.212847665954166,4.3496471729740005,-0.05499910435421462,7,7,0.1.0,2026-04-28T09:52:23
nu_pora,2025-07,-8.5333827631067,-13.010315972390728,4.476933209284029,0.3298177298734668,8,8,0.1.0,2026-04-28T09:52:24
nu_pora,2026-07,,,,,0,0,0.1.0,2026-04-28T09:52:25
porvenir_2,2018-07,-10.938153675437945,-18.199840231617095,7.26168655617915,,8,8,0.1.0,2026-05-08T23:52:18
porvenir_2,2019-07,-10.542676117264769,-17.45396038252246,6.911284265257692,0.39547755817317665,2,2,0.1.0,2026-05-08T23:52:19
porvenir_2,2020-07,-9.513657741206242,-16.39043254270534,6.876774801499099,1.0290183760585272,6,6,0.1.0,2026-05-08T23:52:20
porvenir_2,2021-07,-10.320121296244881,-17.560800032614054,7.240678736369173,-0.8064635550386399,7,7,0.1.0,2026-05-08T23:52:20
porvenir_2,2022-07,-9.9702328606069,-16.695829209535155,6.725596348928255,0.3498884356379808,3,3,0.1.0,2026-05-08T23:52:21
porvenir_2,2023-07,-9.57476485076377,-16.36455065981513,6.789785809051359,0.39546800984313,7,7,0.1.0,2026-05-08T23:52:22
porvenir_2,2024-07,-9.473370710867009,-16.31015368040994,6.836782969542931,0.10139413989676171,7,7,0.1.0,2026-05-08T23:52:23
porvenir_2,2025-07,-9.319405741847937,-15.987809644664635,6.6684039028166975,0.15396496901907142,8,8,0.1.0,2026-05-08T23:52:23
porvenir_2,2026-07,,,,,0,0,0.1.0,2026-05-08T23:52:24
posadas_completa,2018-07,-5.749574865715665,-15.377493609659204,9.62791874394354,,8,8,0.1.0,2026-04-28T09:54:27
posadas_completa,2019-07,-5.677525960595922,-14.916892598323766,9.239366637727844,0.07204890511974327,2,2,0.1.0,2026-04-28T09:54:35
posadas_completa,2020-07,-4.626911369105381,-14.207075322052242,9.580163952946862,1.0506145914905414,6,6,0.1.0,2026-04-28T09:54:39
posadas_completa,2021-07,-5.910560167293928,-15.034816123992297,9.124255956698368,-1.2836487981885476,7,7,0.1.0,2026-04-28T09:54:44
posadas_completa,2022-07,-5.713449484813294,-14.565154760958292,8.851705276145,0.19711068248063413,3,3,0.1.0,2026-04-28T09:54:50
posadas_completa,2023-07,-5.56232247046893,-14.452198262621078,8.889875792152148,0.1511270143443646,7,7,0.1.0,2026-04-28T09:54:54
posadas_completa,2024-07,-5.401917303277201,-14.326417103749476,8.924499800472276,0.16040516719172881,7,7,0.1.0,2026-04-28T09:55:00
posadas_completa,2025-07,-5.273169224459765,-13.995448503080656,8.722279278620892,0.128748078817436,8,8,0.1.0,2026-04-28T09:55:09
posadas_completa,2026-07,,,,,0,0,0.1.0,2026-04-28T09:55:16
puerto_canela,2018-07,-4.3971189298263,-17.391539279862506,12.994420350036206,,8,8,0.1.0,2026-05-08T23:50:13
puerto_canela,2019-07,-5.777454637305592,-16.848791912269828,11.071337274964236,-1.3803357074792917,2,2,0.1.0,2026-05-08T23:50:15
puerto_canela,2020-07,-4.393243786971732,-15.81489789702128,11.421654110049548,1.3842108503338597,6,6,0.1.0,2026-05-08T23:50:17
puerto_canela,2021-07,-7.913981663247904,-17.008412397383037,9.094430734135132,-3.520737876276172,7,7,0.1.0,2026-05-08T23:50:20
puerto_canela,2022-07,-8.358988451234922,-16.336495029097485,7.977506577862563,-0.4450067879870172,3,3,0.1.0,2026-05-08T23:50:22
puerto_canela,2023-07,-7.855671837037768,-16.21253866040464,8.356866823366872,0.5033166141971535,7,7,0.1.0,2026-05-08T23:50:24
puerto_canela,2024-07,-7.93375444534552,-16.04580275027052,8.112048304925,-0.07808260830775193,7,7,0.1.0,2026-05-08T23:50:27
puerto_canela,2025-07,-7.869387797925722,-15.579460548622986,7.710072750697265,0.06436664741979836,8,8,0.1.0,2026-05-08T23:50:29
puerto_canela,2026-07,,,,,0,0,0.1.0,2026-05-08T23:50:31
rocamora,2018-07,-3.506660763985363,-13.529205957157696,10.022545193172334,,8,8,0.1.0,2026-04-28T09:50:31
rocamora,2019-07,-3.0748724317032936,-12.536500084290395,9.4616276525871,0.4317883322820695,2,2,0.1.0,2026-04-28T09:50:32
rocamora,2020-07,-2.6754358931941478,-12.149985266524414,9.474549373330266,0.39943653850914584,6,6,0.1.0,2026-04-28T09:50:33
rocamora,2021-07,-3.255197436952904,-12.901534186787575,9.646336749834674,-0.5797615437587562,7,7,0.1.0,2026-04-28T09:50:35
rocamora,2022-07,-3.0731433688251,-12.583284676557868,9.510141307732766,0.18205406812780378,3,3,0.1.0,2026-04-28T09:50:35
rocamora,2023-07,-3.063337265652061,-12.614599933372116,9.551262667720056,0.009806103173039205,7,7,0.1.0,2026-04-28T09:50:36
rocamora,2024-07,-2.933330850368983,-12.385046123317547,9.451715272948563,0.130006415283078,7,7,0.1.0,2026-04-28T09:50:37
rocamora,2025-07,-2.9411462064431366,-12.210299401386052,9.269153194942916,-0.007815356074153623,8,8,0.1.0,2026-04-28T09:50:39
rocamora,2026-07,,,,,0,0,0.1.0,2026-04-28T09:50:40
san_isidro,2018-07,-9.555099151929134,-15.188692283073626,5.633593131144492,,8,8,0.1.0,2026-04-28T09:51:30
san_isidro,2019-07,-9.03072375062221,-14.742595575923172,5.711871825300962,0.5243754013069246,2,2,0.1.0,2026-04-28T09:51:31
san_isidro,2020-07,-7.572447916072445,-13.897111548459012,6.324663632386567,1.4582758345497648,6,6,0.1.0,2026-04-28T09:51:31
san_isidro,2021-07,-9.36306856987648,-14.817112801055035,5.454044231178557,-1.7906206538040355,7,7,0.1.0,2026-04-28T09:51:32
san_isidro,2022-07,-9.091248362575678,-14.58431568900429,5.493067326428612,0.27182020730080225,3,3,0.1.0,2026-04-28T09:51:33
san_isidro,2023-07,-8.329918016687754,-14.205818701832682,5.875900685144927,0.7613303458879237,7,7,0.1.0,2026-04-28T09:51:34
san_isidro,2024-07,-8.646861119683143,-14.178073656932153,5.53121253724901,-0.3169431029953884,7,7,0.1.0,2026-04-28T09:51:34
san_isidro,2025-07,-8.3966354973912,-13.733457403618733,5.336821906227533,0.2502256222919428,8,8,0.1.0,2026-04-28T09:51:35
san_isidro,2026-07,,,,,0,0,0.1.0,2026-04-28T09:51:36
san_jorge,2018-07,-7.108262590663596,-13.997751734699175,6.889489144035579,,8,8,0.1.0,2026-04-28T09:47:47
san_jorge,2019-07,-6.775668339546312,-13.301593233311252,6.525924893764939,0.3325942511172837,2,2,0.1.0,2026-04-28T09:47:47
san_jorge,2020-07,-5.613534498502387,-12.678243685340886,7.064709186838499,1.162133841043925,6,6,0.1.0,2026-04-28T09:47:49
san_jorge,2021-07,-6.73225241305354,-13.484141755262112,6.751889342208574,-1.1187179145511523,7,7,0.1.0,2026-04-28T09:47:50
san_jorge,2022-07,-6.450890083772269,-13.17674843192692,6.72585834815465,0.28136232928127036,3,3,0.1.0,2026-04-28T09:47:51
san_jorge,2023-07,-6.308596864953701,-13.212092734844283,6.903495869890584,0.14229321881856816,7,7,0.1.0,2026-04-28T09:47:52
san_jorge,2024-07,-6.545407819152547,-13.26272688165004,6.717319062497492,-0.23681095419884546,7,7,0.1.0,2026-04-28T09:47:53
san_jorge,2025-07,-6.556645408549122,-13.083416836349544,6.526771427800422,-0.011237589396575487,8,8,0.1.0,2026-04-28T09:47:54
san_jorge,2026-07,,,,,0,0,0.1.0,2026-04-28T09:47:55
san_lucas,2018-07,-6.855432280894156,-15.484642180264563,8.629209899370407,,8,8,0.1.0,2026-04-28T09:49:53
san_lucas,2019-07,-6.4686301267943005,-15.114629168010437,8.645999041216136,0.38680215409985585,2,2,0.1.0,2026-04-28T09:49:54
san_lucas,2020-07,-5.711496513875654,-14.420834321417995,8.709337807542344,0.7571336129186461,6,6,0.1.0,2026-04-28T09:49:55
san_lucas,2021-07,-6.28868177029271,-15.119789419256737,8.831107648964027,-0.5771852564170556,7,7,0.1.0,2026-04-28T09:49:56
san_lucas,2022-07,-6.23720390971097,-14.885388708510217,8.648184798799246,0.05147786058174031,3,3,0.1.0,2026-04-28T09:49:58
san_lucas,2023-07,-6.016941080030508,-14.541883966409792,8.524942886379284,0.22026282968046207,7,7,0.1.0,2026-04-28T09:49:59
san_lucas,2024-07,-5.687709294226142,-14.43183469630316,8.74412540207702,0.32923178580436563,7,7,0.1.0,2026-04-28T09:50:01
san_lucas,2025-07,-5.809060734944128,-14.236029553964546,8.426968819020418,-0.12135144071798631,8,8,0.1.0,2026-04-28T09:50:18
san_lucas,2026-07,,,,,0,0,0.1.0,2026-04-28T09:50:19
san_marcos,2018-07,-2.159256520721324,-14.77246035935371,12.613203838632389,,8,8,0.1.0,2026-04-28T09:48:15
san_marcos,2019-07,-2.173842168333323,-14.538110753308622,12.3642685849753,-0.014585647611998986,2,2,0.1.0,2026-04-28T09:48:16
san_marcos,2020-07,-1.738221741327609,-13.688076320774446,11.949854579446836,0.4356204270057138,6,6,0.1.0,2026-04-28T09:48:17
san_marcos,2021-07,-1.7240992041192555,-14.34675064392892,12.622651439809664,0.014122537208353547,7,7,0.1.0,2026-04-28T09:48:18
san_marcos,2022-07,-1.775984487102846,-14.273076774973244,12.497092287870398,-0.05188528298359052,3,3,0.1.0,2026-04-28T09:48:18
san_marcos,2023-07,-1.6900920246649511,-13.83767728608814,12.14758526142319,0.08589246243789495,7,7,0.1.0,2026-04-28T09:48:19
san_marcos,2024-07,-0.5617837329222847,-12.361644688860354,11.799860955938067,1.1283082917426666,7,7,0.1.0,2026-04-28T09:48:21
san_marcos,2025-07,1.708098426831924,-10.285491095219829,11.993589522051751,2.2698821597542085,8,8,0.1.0,2026-04-28T09:48:21
san_marcos,2026-07,,,,,0,0,0.1.0,2026-04-28T09:48:22
san_martin,2018-07,-3.9481592334395215,-11.439910186208406,7.491750952768884,,8,8,0.1.0,2026-04-28T09:49:03
san_martin,2019-07,-3.6941313543497127,-11.487783974817187,7.793652620467476,0.25402787908980873,2,2,0.1.0,2026-04-28T09:49:04
san_martin,2020-07,-2.882558844224388,-10.456596351592005,7.574037507367617,0.8115725101253246,6,6,0.1.0,2026-04-28T09:49:05
san_martin,2021-07,-3.4766123693984863,-11.50679721888948,8.030184849490993,-0.5940535251740982,7,7,0.1.0,2026-04-28T09:49:06
san_martin,2022-07,-3.1883092729152915,-11.37107590029169,8.182766627376399,0.28830309648319474,3,3,0.1.0,2026-04-28T09:49:07
san_martin,2023-07,-3.218091006046156,-11.46453292610034,8.246441920054185,-0.029781733130864296,7,7,0.1.0,2026-04-28T09:49:07
san_martin,2024-07,-3.064073090088276,-11.473401369655768,8.409328279567493,0.15401791595787984,7,7,0.1.0,2026-04-28T09:49:09
san_martin,2025-07,-2.914444764497604,-11.09270691374864,8.178262149251035,0.14962832559067207,8,8,0.1.0,2026-04-28T09:49:09
san_martin,2026-07,,,,,0,0,0.1.0,2026-04-28T09:49:15
san_martin_sureste,2018-07,-8.746635775557808,-15.91496504387202,7.168329268314212,,8,8,0.1.0,2026-05-08T23:51:26
san_martin_sureste,2019-07,-8.74524271190958,-15.60061960364398,6.8553768917344,0.001393063648228221,2,2,0.1.0,2026-05-08T23:51:27
san_martin_sureste,2020-07,-7.567091974149203,-14.795913657418751,7.228821683269548,1.1781507377603768,6,6,0.1.0,2026-05-08T23:51:28
san_martin_sureste,2021-07,-8.428363341371636,-15.510032138036154,7.081668796664518,-0.8612713672224332,7,7,0.1.0,2026-05-08T23:51:29
san_martin_sureste,2022-07,-7.907076618532307,-15.031280172876107,7.1242035543438,0.5212867228393288,3,3,0.1.0,2026-05-08T23:51:30
san_martin_sureste,2023-07,-7.516879263644798,-14.652760796919605,7.135881533274807,0.3901973548875093,7,7,0.1.0,2026-05-08T23:51:32
san_martin_sureste,2024-07,-7.444739881240596,-14.672945554467338,7.228205673226742,0.07213938240420159,7,7,0.1.0,2026-05-08T23:51:33
san_martin_sureste,2025-07,-7.3497131514663945,-14.479056528138635,7.1293433766722405,0.09502672977420179,8,8,0.1.0,2026-05-08T23:51:34
san_martin_sureste,2026-07,,,,,0,0,0.1.0,2026-05-08T23:51:38
santa_helena,2018-07,-8.79121367726301,-15.588124093133084,6.796910415870075,,8,8,0.1.0,2026-04-28T09:51:45
santa_helena,2019-07,-8.29361600958867,-15.07636242793714,6.78274641834847,0.49759766767433966,2,2,0.1.0,2026-04-28T09:51:47
santa_helena,2020-07,-6.92190707947539,-14.142474684021796,7.220567604546406,1.3717089301132797,6,6,0.1.0,2026-04-28T09:51:48
santa_helena,2021-07,-8.381250150583938,-15.3501422483269,6.9688920977429625,-1.459343071108548,7,7,0.1.0,2026-04-28T09:51:49
santa_helena,2022-07,-7.827919337266362,-14.82744800999901,6.999528672732648,0.5533308133175758,3,3,0.1.0,2026-04-28T09:51:50
santa_helena,2023-07,-7.379119030245982,-14.438462063049222,7.05934303280324,0.4488003070203801,7,7,0.1.0,2026-04-28T09:51:54
santa_helena,2024-07,-7.46165737872499,-14.491555300116,7.02989792139101,-0.08253834847900787,7,7,0.1.0,2026-04-28T09:51:55
santa_helena,2025-07,-7.094236207409676,-14.105365298686,7.0111290912763256,0.36742117131531415,8,8,0.1.0,2026-04-28T09:51:56
santa_helena,2026-07,,,,,0,0,0.1.0,2026-04-28T09:51:57
santa_rita,2018-07,-5.068065249256531,-15.000453892098252,9.932388642841724,,8,8,0.1.0,2026-04-28T09:48:55
santa_rita,2019-07,-4.859199363710516,-14.827467599551376,9.96826823584086,0.2088658855460146,2,2,0.1.0,2026-04-28T09:48:56
santa_rita,2020-07,-4.2599027215955125,-13.926820968162197,9.666918246566684,0.5992966421150037,6,6,0.1.0,2026-04-28T09:48:57
santa_rita,2021-07,-4.6140493915277245,-14.67542125421141,10.061371862683686,-0.354146669932212,7,7,0.1.0,2026-04-28T09:48:57
santa_rita,2022-07,-4.275773640648607,-14.314611105603266,10.03883746495466,0.33827575087911743,3,3,0.1.0,2026-04-28T09:48:58
santa_rita,2023-07,-4.359454178643516,-14.3008330576432,9.941378878999686,-0.08368053799490927,7,7,0.1.0,2026-04-28T09:48:59
santa_rita,2024-07,-3.9199751404554286,-14.124074610336788,10.20409946988136,0.43947903818808776,7,7,0.1.0,2026-04-28T09:49:00
santa_rita,2025-07,-3.989277564388141,-13.959385646586847,9.970108082198708,-0.06930242393271246,8,8,0.1.0,2026-04-28T09:49:01
santa_rita,2026-07,,,,,0,0,0.1.0,2026-04-28T09:49:03
villa_bonita,2018-07,-8.807870641835674,-14.47829182593664,5.670421184100967,,8,8,0.1.0,2026-04-28T09:54:09
villa_bonita,2019-07,-8.693760820001671,-14.239088008627474,5.545327188625803,0.11410982183400264,2,2,0.1.0,2026-04-28T09:54:10
villa_bonita,2020-07,-7.668833594371071,-13.600532880022056,5.931699285650984,1.0249272256306003,6,6,0.1.0,2026-04-28T09:54:11
villa_bonita,2021-07,-8.961734994804383,-14.438805132265047,5.4770701374606645,-1.292901400433312,7,7,0.1.0,2026-04-28T09:54:12
villa_bonita,2022-07,-8.639571500221795,-13.815572635454068,5.176001135232273,0.322163494582588,3,3,0.1.0,2026-04-28T09:54:13
villa_bonita,2023-07,-8.254852098460375,-13.644882507765264,5.39003040930489,0.3847194017614193,7,7,0.1.0,2026-04-28T09:54:14
villa_bonita,2024-07,-8.363984841384232,-13.606472098601134,5.242487257216903,-0.10913274292385644,7,7,0.1.0,2026-04-28T09:54:15
villa_bonita,2025-07,-8.017652525480369,-13.352220121350443,5.334567595870077,0.3463323159038634,8,8,0.1.0,2026-04-28T09:54:16
villa_bonita,2026-07,,,,,0,0,0.1.0,2026-04-28T09:54:17
villa_cabello,2018-07,-4.053194411277975,-13.479259301321203,9.42606489004323,,8,8,0.1.0,2026-04-28T09:53:19
villa_cabello,2019-07,-3.882126188217451,-13.189776218897936,9.307650030680485,0.17106822306052383,2,2,0.1.0,2026-04-28T09:53:21
villa_cabello,2020-07,-3.150732119685101,-12.455434374652084,9.304702254966983,0.7313940685323499,6,6,0.1.0,2026-04-28T09:53:22
villa_cabello,2021-07,-3.791450708568413,-13.226872246888837,9.435421538320425,-0.640718588883312,7,7,0.1.0,2026-04-28T09:53:23
villa_cabello,2022-07,-3.583511279977553,-12.87499727641624,9.291485996438688,0.20793942859086023,3,3,0.1.0,2026-04-28T09:53:24
villa_cabello,2023-07,-3.716372047410086,-12.89135256106485,9.174980513654765,-0.13286076743253306,7,7,0.1.0,2026-04-28T09:53:25
villa_cabello,2024-07,-3.6002358903616702,-12.81533557471006,9.21509968434839,0.11613615704841562,7,7,0.1.0,2026-04-28T09:53:26
villa_cabello,2025-07,-3.578207252295295,-12.652691708781957,9.07448445648666,0.02202863806637545,8,8,0.1.0,2026-04-28T09:53:26
villa_cabello,2026-07,,,,,0,0,0.1.0,2026-04-28T09:53:27
villa_dolores,2018-07,-3.9460314711553557,-14.587721893328428,10.641690422173072,,8,8,0.1.0,2026-05-08T23:50:32
villa_dolores,2019-07,-3.70007039734827,-14.058514656825354,10.358444259477084,0.24596107380708565,2,2,0.1.0,2026-05-08T23:50:34
villa_dolores,2020-07,-3.048304816224805,-13.501504758497134,10.45319994227233,0.651765581123465,6,6,0.1.0,2026-05-08T23:50:35
villa_dolores,2021-07,-3.6204472033590247,-14.267280366735166,10.646833163376142,-0.5721423871342197,7,7,0.1.0,2026-05-08T23:50:36
villa_dolores,2022-07,-3.315101758998524,-13.88016464490419,10.565062885905665,0.3053454443605008,3,3,0.1.0,2026-05-08T23:50:37
villa_dolores,2023-07,-3.1947097966303413,-13.761559739533007,10.566849942902666,0.12039196236818261,7,7,0.1.0,2026-05-08T23:50:39
villa_dolores,2024-07,-3.2099720164634404,-13.617115642873491,10.40714362641005,-0.015262219833099167,7,7,0.1.0,2026-05-08T23:50:40
villa_dolores,2025-07,-3.3079841755658324,-13.39203333395621,10.084049158390378,-0.09801215910239192,8,8,0.1.0,2026-05-08T23:50:42
villa_dolores,2026-07,,,,,0,0,0.1.0,2026-05-08T23:50:44
villa_mola,2018-07,-2.6068794125000223,-15.274678813663588,12.667799401163563,,8,8,0.1.0,2026-04-28T09:48:05
villa_mola,2019-07,-2.027174748073994,-14.748295194460775,12.721120446386784,0.5797046644260284,2,2,0.1.0,2026-04-28T09:48:06
villa_mola,2020-07,-1.4476963431920469,-14.64545838003977,13.197762036847724,0.579478404881947,6,6,0.1.0,2026-04-28T09:48:07
villa_mola,2021-07,-2.467142388513567,-14.380998508426588,11.91385611991302,-1.0194460453215202,7,7,0.1.0,2026-04-28T09:48:08
villa_mola,2022-07,-2.051207683032024,-13.989456092049997,11.938248409017971,0.415934705481543,3,3,0.1.0,2026-04-28T09:48:09
villa_mola,2023-07,-1.9547449983070768,-13.798771679709782,11.844026681402706,0.09646268472494723,7,7,0.1.0,2026-04-28T09:48:10
villa_mola,2024-07,-1.8197519631333323,-13.93008589258792,12.110333929454589,0.1349930351737445,7,7,0.1.0,2026-04-28T09:48:12
villa_mola,2025-07,-1.8422788927484464,-14.034336786770211,12.192057894021763,-0.022526929615114044,8,8,0.1.0,2026-04-28T09:48:12
villa_mola,2026-07,,,,,0,0,0.1.0,2026-04-28T09:48:14
villa_sarita,2018-07,-3.6008123198123303,-10.950887646224576,7.350075326412245,,8,8,0.1.0,2026-04-28T09:49:16
villa_sarita,2019-07,-3.0766799193934165,-10.742707420036462,7.666027500643045,0.5241324004189138,2,2,0.1.0,2026-04-28T09:49:17
villa_sarita,2020-07,-2.4889563430920862,-10.458914452810674,7.969958109718588,0.5877235763013302,6,6,0.1.0,2026-04-28T09:49:18
villa_sarita,2021-07,-3.2064231505179164,-10.89917090602144,7.692747755503524,-0.7174668074258301,7,7,0.1.0,2026-04-28T09:49:18
villa_sarita,2022-07,-3.096951289244455,-10.594788469638434,7.497837180393979,0.10947186127346153,3,3,0.1.0,2026-04-28T09:49:19
villa_sarita,2023-07,-2.9522467517637194,-10.57507056284054,7.622823811076821,0.14470453748073542,7,7,0.1.0,2026-04-28T09:49:21
villa_sarita,2024-07,-2.7496693975954605,-10.439086612821676,7.689417215226217,0.20257735416825895,7,7,0.1.0,2026-04-28T09:49:22
villa_sarita,2025-07,-2.813179389592364,-10.292778508777351,7.4795991191849875,-0.06350999199690355,8,8,0.1.0,2026-04-28T09:49:23
villa_sarita,2026-07,,,,,0,0,0.1.0,2026-04-28T09:49:24
villa_urquiza,2018-07,-3.953373594775967,-13.236222304780885,9.282848710004918,,8,8,0.1.0,2026-04-28T09:50:48
villa_urquiza,2019-07,-3.506400900925596,-12.80908552758924,9.302684626663645,0.4469726938503711,2,2,0.1.0,2026-04-28T09:50:49
villa_urquiza,2020-07,-2.9615704839705588,-12.346783527333749,9.385213043363189,0.5448304169550373,6,6,0.1.0,2026-04-28T09:50:50
villa_urquiza,2021-07,-3.619872203518117,-12.787763530543764,9.167891327025648,-0.6583017195475582,7,7,0.1.0,2026-04-28T09:50:51
villa_urquiza,2022-07,-3.2202540547959573,-12.202079387109627,8.98182533231367,0.3996181487221597,3,3,0.1.0,2026-04-28T09:50:51
villa_urquiza,2023-07,-3.269542838921149,-12.278194512316098,9.008651673394947,-0.049288784125191665,7,7,0.1.0,2026-04-28T09:50:52
villa_urquiza,2024-07,-2.963988651483314,-11.887100749550914,8.9231120980676,0.3055541874378349,7,7,0.1.0,2026-04-28T09:50:56
villa_urquiza,2025-07,-2.975525683072964,-11.724148104934024,8.74862242186106,-0.011537031589650137,8,8,0.1.0,2026-04-28T09:50:57
villa_urquiza,2026-07,,,,,0,0,0.1.0,2026-04-28T09:50:58
yacyreta,2018-07,-4.9867947366606815,-14.913998728884014,9.927203992223331,,8,8,0.1.0,2026-04-28T09:50:41
yacyreta,2019-07,-4.643916752718089,-14.377660371320005,9.733743618601917,0.34287798394259283,2,2,0.1.0,2026-04-28T09:50:41
yacyreta,2020-07,-4.107992333328855,-14.12348203901131,10.015489705682455,0.5359244193892341,6,6,0.1.0,2026-04-28T09:50:42
yacyreta,2021-07,-4.678812281513554,-14.75408030767236,10.075268026158806,-0.5708199481846998,7,7,0.1.0,2026-04-28T09:50:43
yacyreta,2022-07,-4.415979005367474,-14.362289695719817,9.946310690352345,0.26283327614608076,3,3,0.1.0,2026-04-28T09:50:44
yacyreta,2023-07,-4.46920913362593,-14.406665256214918,9.937456122588989,-0.05323012825845641,7,7,0.1.0,2026-04-28T09:50:45
yacyreta,2024-07,-4.385988779994708,-14.407218575850088,10.02122979585538,0.08322035363122193,7,7,0.1.0,2026-04-28T09:50:46
yacyreta,2025-07,-4.4466187069091925,-14.07156198873677,9.624943281827576,-0.06062992691448432,8,8,0.1.0,2026-04-28T09:50:47
yacyreta,2026-07,,,,,0,0,0.1.0,2026-04-28T09:50:48
