poligono_id,fecha,anio,mes,viirs_mean,viirs_sum
dm_itaembe_mini_este,2025-01-01,2025,1,33.4191,728.54
dm_itaembe_mini_este,2025-07-01,2025,7,33.8595,738.14
dm_itaembe_mini_este,2026-01-01,2026,1,31.2751,681.8
dm_miguel_lanus,2014-01-01,2014,1,32.6449,1042.97
dm_miguel_lanus,2014-07-01,2014,7,26.2455,838.52
dm_miguel_lanus,2015-01-01,2015,1,25.2153,805.6
dm_miguel_lanus,2015-07-01,2015,7,32.4593,1037.04
dm_miguel_lanus,2016-01-01,2016,1,28.0039,894.7
dm_miguel_lanus,2016-07-01,2016,7,34.5853,1104.97
dm_miguel_lanus,2017-01-01,2017,1,28.0337,895.65
dm_miguel_lanus,2017-07-01,2017,7,30.0836,961.14
dm_miguel_lanus,2018-01-01,2018,1,23.4351,748.73
dm_miguel_lanus,2018-07-01,2018,7,27.1293,866.75
dm_miguel_lanus,2019-01-01,2019,1,24.7097,789.45
dm_miguel_lanus,2019-07-01,2019,7,24.6928,788.91
dm_miguel_lanus,2020-01-01,2020,1,23.5289,751.73
dm_miguel_lanus,2020-07-01,2020,7,22.3977,715.58
dm_miguel_lanus,2021-01-01,2021,1,22.1644,708.13
dm_miguel_lanus,2021-07-01,2021,7,26.5447,848.08
dm_miguel_lanus,2022-01-01,2022,1,27.2003,869.02
dm_miguel_lanus,2022-07-01,2022,7,25.4153,811.99
dm_miguel_lanus,2023-01-01,2023,1,25.0974,801.84
dm_miguel_lanus,2023-07-01,2023,7,27.5003,878.61
dm_miguel_lanus,2024-01-01,2024,1,23.7325,758.23
dm_miguel_lanus,2024-07-01,2024,7,24.4151,780.04
dm_miguel_lanus,2025-01-01,2025,1,25.8001,824.29
dm_miguel_lanus,2025-07-01,2025,7,28.9096,923.63
dm_miguel_lanus,2026-01-01,2026,1,30.9332,988.29
cit_riberas_del_parana,2014-01-01,2014,1,66.1885,675.64
cit_riberas_del_parana,2014-07-01,2014,7,51.6289,527.02
cit_riberas_del_parana,2015-01-01,2015,1,47.4426,484.29
cit_riberas_del_parana,2015-07-01,2015,7,55.4114,565.63
cit_riberas_del_parana,2016-01-01,2016,1,52.9604,540.61
cit_riberas_del_parana,2016-07-01,2016,7,59.0831,603.11
cit_riberas_del_parana,2017-01-01,2017,1,59.2748,605.07
cit_riberas_del_parana,2017-07-01,2017,7,58.6555,598.75
cit_riberas_del_parana,2018-01-01,2018,1,49.4865,505.15
cit_riberas_del_parana,2018-07-01,2018,7,56.3503,575.21
cit_riberas_del_parana,2019-01-01,2019,1,52.1896,532.74
cit_riberas_del_parana,2019-07-01,2019,7,53.1841,542.89
cit_riberas_del_parana,2020-01-01,2020,1,47.2456,482.28
cit_riberas_del_parana,2020-07-01,2020,7,45.1647,461.03
cit_riberas_del_parana,2021-01-01,2021,1,44.879,458.12
cit_riberas_del_parana,2021-07-01,2021,7,49.5487,505.79
cit_riberas_del_parana,2022-01-01,2022,1,49.513,505.42
cit_riberas_del_parana,2022-07-01,2022,7,50.1515,511.94
cit_riberas_del_parana,2023-01-01,2023,1,50.4523,515.01
cit_riberas_del_parana,2023-07-01,2023,7,51.9198,529.99
cit_riberas_del_parana,2024-01-01,2024,1,49.1534,501.75
cit_riberas_del_parana,2024-07-01,2024,7,46.4862,474.52
cit_riberas_del_parana,2025-01-01,2025,1,52.2194,533.05
cit_riberas_del_parana,2025-07-01,2025,7,50.8056,518.62
cit_riberas_del_parana,2026-01-01,2026,1,46.8253,477.99
dm_villa_urquiza,2014-01-01,2014,1,69.8188,492.84
dm_villa_urquiza,2014-07-01,2014,7,59.8746,422.64
dm_villa_urquiza,2015-01-01,2015,1,57.3837,405.06
dm_villa_urquiza,2015-07-01,2015,7,61.2964,432.68
dm_villa_urquiza,2016-01-01,2016,1,57.1811,403.63
dm_villa_urquiza,2016-07-01,2016,7,68.3446,482.43
dm_villa_urquiza,2017-01-01,2017,1,57.8622,408.44
dm_villa_urquiza,2017-07-01,2017,7,63.5922,448.89
dm_villa_urquiza,2018-01-01,2018,1,49.1919,347.24
dm_villa_urquiza,2018-07-01,2018,7,52.1007,367.77
dm_villa_urquiza,2019-01-01,2019,1,50.6698,357.67
dm_villa_urquiza,2019-07-01,2019,7,47.6837,336.59
dm_villa_urquiza,2020-01-01,2020,1,47.1013,332.48
dm_villa_urquiza,2020-07-01,2020,7,45.9463,324.33
dm_villa_urquiza,2021-01-01,2021,1,50.2595,354.77
dm_villa_urquiza,2021-07-01,2021,7,57.012,402.44
dm_villa_urquiza,2022-01-01,2022,1,58.7834,414.94
dm_villa_urquiza,2022-07-01,2022,7,55.1636,389.39
dm_villa_urquiza,2023-01-01,2023,1,67.3488,475.4
dm_villa_urquiza,2023-07-01,2023,7,61.3339,432.94
dm_villa_urquiza,2024-01-01,2024,1,57.5934,406.54
dm_villa_urquiza,2024-07-01,2024,7,61.6091,434.89
dm_villa_urquiza,2025-01-01,2025,1,64.9857,458.72
dm_villa_urquiza,2025-07-01,2025,7,65.2724,460.75
dm_villa_urquiza,2026-01-01,2026,1,68.6935,484.9
fatima_sur,2014-01-01,2014,1,17.4038,223.59
fatima_sur,2014-07-01,2014,7,15.7368,202.17
fatima_sur,2015-01-01,2015,1,14.6346,188.01
fatima_sur,2015-07-01,2015,7,20.4995,263.36
fatima_sur,2016-01-01,2016,1,21.5882,277.34
fatima_sur,2016-07-01,2016,7,27.9603,359.21
fatima_sur,2017-01-01,2017,1,24.8226,318.9
fatima_sur,2017-07-01,2017,7,23.2605,298.83
fatima_sur,2018-01-01,2018,1,20.5451,263.94
fatima_sur,2018-07-01,2018,7,22.8991,294.19
fatima_sur,2019-01-01,2019,1,17.3187,222.49
fatima_sur,2019-07-01,2019,7,22.6879,291.47
fatima_sur,2020-01-01,2020,1,20.8928,268.41
fatima_sur,2020-07-01,2020,7,17.9416,230.5
fatima_sur,2021-01-01,2021,1,17.6913,227.28
fatima_sur,2021-07-01,2021,7,19.878,255.37
fatima_sur,2022-01-01,2022,1,22.7331,292.05
fatima_sur,2022-07-01,2022,7,22.5846,290.15
fatima_sur,2023-01-01,2023,1,19.6008,251.81
fatima_sur,2023-07-01,2023,7,18.759,241.0
fatima_sur,2024-01-01,2024,1,18.6445,239.53
fatima_sur,2024-07-01,2024,7,19.5896,251.67
fatima_sur,2025-01-01,2025,1,20.6485,265.27
fatima_sur,2025-07-01,2025,7,20.6469,265.25
fatima_sur,2026-01-01,2026,1,24.5795,315.77
cit_villa_cabello,2014-01-01,2014,1,0.9569,157.56
cit_villa_cabello,2014-07-01,2014,7,0.6718,110.62
cit_villa_cabello,2015-01-01,2015,1,0.6956,114.53
cit_villa_cabello,2015-07-01,2015,7,1.1784,194.03
cit_villa_cabello,2016-01-01,2016,1,1.0094,166.2
cit_villa_cabello,2016-07-01,2016,7,1.0867,178.92
cit_villa_cabello,2017-01-01,2017,1,1.2242,201.57
cit_villa_cabello,2017-07-01,2017,7,1.2234,201.43
cit_villa_cabello,2018-01-01,2018,1,1.1587,190.78
cit_villa_cabello,2018-07-01,2018,7,1.4757,242.97
cit_villa_cabello,2019-01-01,2019,1,1.3886,228.63
cit_villa_cabello,2019-07-01,2019,7,1.3591,223.77
cit_villa_cabello,2020-01-01,2020,1,1.4259,234.77
cit_villa_cabello,2020-07-01,2020,7,1.4695,241.95
cit_villa_cabello,2021-01-01,2021,1,1.5809,260.29
cit_villa_cabello,2021-07-01,2021,7,1.7377,286.11
cit_villa_cabello,2022-01-01,2022,1,1.7696,291.37
cit_villa_cabello,2022-07-01,2022,7,1.842,303.29
cit_villa_cabello,2023-01-01,2023,1,1.9368,318.9
cit_villa_cabello,2023-07-01,2023,7,2.1927,361.03
cit_villa_cabello,2024-01-01,2024,1,2.1688,357.1
cit_villa_cabello,2024-07-01,2024,7,2.2693,373.65
cit_villa_cabello,2025-01-01,2025,1,2.256,371.45
cit_villa_cabello,2025-07-01,2025,7,1.9586,322.48
cit_villa_cabello,2026-01-01,2026,1,2.5167,414.37
dm_santa_rita_suroeste,2014-01-01,2014,1,46.1943,719.0
dm_santa_rita_suroeste,2014-07-01,2014,7,39.6796,617.6
dm_santa_rita_suroeste,2015-01-01,2015,1,33.1374,515.77
dm_santa_rita_suroeste,2015-07-01,2015,7,52.1148,811.15
dm_santa_rita_suroeste,2016-01-01,2016,1,41.451,645.17
dm_santa_rita_suroeste,2016-07-01,2016,7,50.9259,792.65
dm_santa_rita_suroeste,2017-01-01,2017,1,44.8137,697.51
dm_santa_rita_suroeste,2017-07-01,2017,7,49.4573,769.79
dm_santa_rita_suroeste,2018-01-01,2018,1,41.1306,640.19
dm_santa_rita_suroeste,2018-07-01,2018,7,48.0619,748.07
dm_santa_rita_suroeste,2019-01-01,2019,1,40.2796,626.94
dm_santa_rita_suroeste,2019-07-01,2019,7,46.837,729.0
dm_santa_rita_suroeste,2020-01-01,2020,1,41.5154,646.17
dm_santa_rita_suroeste,2020-07-01,2020,7,44.4968,692.58
dm_santa_rita_suroeste,2021-01-01,2021,1,45.8439,713.55
dm_santa_rita_suroeste,2021-07-01,2021,7,48.4211,753.66
dm_santa_rita_suroeste,2022-01-01,2022,1,51.719,804.99
dm_santa_rita_suroeste,2022-07-01,2022,7,47.4347,738.31
dm_santa_rita_suroeste,2023-01-01,2023,1,49.8133,775.33
dm_santa_rita_suroeste,2023-07-01,2023,7,53.6357,834.82
dm_santa_rita_suroeste,2024-01-01,2024,1,50.1832,781.09
dm_santa_rita_suroeste,2024-07-01,2024,7,54.3425,845.83
dm_santa_rita_suroeste,2025-01-01,2025,1,55.5005,863.85
dm_santa_rita_suroeste,2025-07-01,2025,7,58.6866,913.44
dm_santa_rita_suroeste,2026-01-01,2026,1,58.3667,908.46
puerto_canela,2014-01-01,2014,1,18.3126,1374.38
puerto_canela,2014-07-01,2014,7,15.9553,1197.46
puerto_canela,2015-01-01,2015,1,13.3838,1004.47
puerto_canela,2015-07-01,2015,7,20.811,1561.89
puerto_canela,2016-01-01,2016,1,17.0478,1279.45
puerto_canela,2016-07-01,2016,7,20.6027,1546.26
puerto_canela,2017-01-01,2017,1,18.1859,1364.87
puerto_canela,2017-07-01,2017,7,20.6057,1546.48
puerto_canela,2018-01-01,2018,1,15.3869,1154.8
puerto_canela,2018-07-01,2018,7,19.0097,1426.7
puerto_canela,2019-01-01,2019,1,17.8801,1341.92
puerto_canela,2019-07-01,2019,7,18.4752,1386.58
puerto_canela,2020-01-01,2020,1,15.6953,1177.95
puerto_canela,2020-07-01,2020,7,17.2844,1297.21
puerto_canela,2021-01-01,2021,1,18.4986,1388.34
puerto_canela,2021-07-01,2021,7,19.2182,1442.35
puerto_canela,2022-01-01,2022,1,19.4896,1462.71
puerto_canela,2022-07-01,2022,7,18.2353,1368.58
puerto_canela,2023-01-01,2023,1,19.7911,1485.34
puerto_canela,2023-07-01,2023,7,22.3856,1680.06
puerto_canela,2024-01-01,2024,1,20.7029,1553.77
puerto_canela,2024-07-01,2024,7,22.2788,1672.04
puerto_canela,2025-01-01,2025,1,23.8168,1787.47
puerto_canela,2025-07-01,2025,7,22.658,1700.5
puerto_canela,2026-01-01,2026,1,22.9833,1724.92
villa_dolores,2014-01-01,2014,1,42.5478,652.9
villa_dolores,2014-07-01,2014,7,34.0782,522.93
villa_dolores,2015-01-01,2015,1,30.454,467.32
villa_dolores,2015-07-01,2015,7,50.3481,772.6
villa_dolores,2016-01-01,2016,1,38.7322,594.35
villa_dolores,2016-07-01,2016,7,46.105,707.49
villa_dolores,2017-01-01,2017,1,39.5348,606.67
villa_dolores,2017-07-01,2017,7,41.2833,633.5
villa_dolores,2018-01-01,2018,1,34.9122,535.73
villa_dolores,2018-07-01,2018,7,39.7158,609.44
villa_dolores,2019-01-01,2019,1,34.6649,531.94
villa_dolores,2019-07-01,2019,7,37.807,580.15
villa_dolores,2020-01-01,2020,1,34.0343,522.26
villa_dolores,2020-07-01,2020,7,34.2601,525.72
villa_dolores,2021-01-01,2021,1,35.9398,551.5
villa_dolores,2021-07-01,2021,7,40.219,617.16
villa_dolores,2022-01-01,2022,1,43.0788,661.05
villa_dolores,2022-07-01,2022,7,42.6533,654.52
villa_dolores,2023-01-01,2023,1,38.2585,587.08
villa_dolores,2023-07-01,2023,7,40.2785,618.08
villa_dolores,2024-01-01,2024,1,37.2999,572.37
villa_dolores,2024-07-01,2024,7,39.5705,607.21
villa_dolores,2025-01-01,2025,1,42.3457,649.8
villa_dolores,2025-07-01,2025,7,43.2905,664.3
villa_dolores,2026-01-01,2026,1,44.4467,682.04
dm_itaembe_mini_este_suroeste,2014-01-01,2014,1,19.36,271.88
dm_itaembe_mini_este_suroeste,2014-07-01,2014,7,13.4462,188.83
dm_itaembe_mini_este_suroeste,2015-01-01,2015,1,13.7644,193.29
dm_itaembe_mini_este_suroeste,2015-07-01,2015,7,20.2434,284.28
dm_itaembe_mini_este_suroeste,2016-01-01,2016,1,17.0903,240.0
dm_itaembe_mini_este_suroeste,2016-07-01,2016,7,21.6263,303.7
dm_itaembe_mini_este_suroeste,2017-01-01,2017,1,19.0379,267.35
dm_itaembe_mini_este_suroeste,2017-07-01,2017,7,21.3811,300.26
dm_itaembe_mini_este_suroeste,2018-01-01,2018,1,18.5343,260.28
dm_itaembe_mini_este_suroeste,2018-07-01,2018,7,24.1061,338.53
dm_itaembe_mini_este_suroeste,2019-01-01,2019,1,16.7837,235.7
dm_itaembe_mini_este_suroeste,2019-07-01,2019,7,24.094,338.36
dm_itaembe_mini_este_suroeste,2020-01-01,2020,1,18.6244,261.55
dm_itaembe_mini_este_suroeste,2020-07-01,2020,7,16.1532,226.84
dm_itaembe_mini_este_suroeste,2021-01-01,2021,1,16.9524,238.06
dm_itaembe_mini_este_suroeste,2021-07-01,2021,7,18.8268,264.39
dm_itaembe_mini_este_suroeste,2022-01-01,2022,1,20.3697,286.05
dm_itaembe_mini_este_suroeste,2022-07-01,2022,7,19.5023,273.87
dm_itaembe_mini_este_suroeste,2023-01-01,2023,1,15.189,213.3
dm_itaembe_mini_este_suroeste,2023-07-01,2023,7,18.4591,259.22
dm_itaembe_mini_este_suroeste,2024-01-01,2024,1,14.994,210.56
dm_itaembe_mini_este_suroeste,2024-07-01,2024,7,17.7457,249.21
dm_itaembe_mini_este_suroeste,2025-01-01,2025,1,17.1915,241.42
dm_itaembe_mini_este_suroeste,2025-07-01,2025,7,17.1702,241.12
dm_itaembe_mini_este_suroeste,2026-01-01,2026,1,18.383,258.15
los_patitos,2014-01-01,2014,1,7.1691,265.23
los_patitos,2014-07-01,2014,7,5.8403,216.07
los_patitos,2015-01-01,2015,1,6.052,223.9
los_patitos,2015-07-01,2015,7,7.3444,271.72
los_patitos,2016-01-01,2016,1,7.9308,293.41
los_patitos,2016-07-01,2016,7,8.335,308.36
los_patitos,2017-01-01,2017,1,7.7516,286.78
los_patitos,2017-07-01,2017,7,8.2454,305.05
los_patitos,2018-01-01,2018,1,7.3141,270.59
los_patitos,2018-07-01,2018,7,8.3447,308.72
los_patitos,2019-01-01,2019,1,7.325,271.0
los_patitos,2019-07-01,2019,7,8.0783,298.87
los_patitos,2020-01-01,2020,1,7.4322,274.96
los_patitos,2020-07-01,2020,7,6.0998,225.67
los_patitos,2021-01-01,2021,1,7.0259,259.93
los_patitos,2021-07-01,2021,7,8.0128,296.44
los_patitos,2022-01-01,2022,1,8.2737,306.09
los_patitos,2022-07-01,2022,7,8.4766,313.6
los_patitos,2023-01-01,2023,1,8.0877,299.21
los_patitos,2023-07-01,2023,7,8.9155,329.84
los_patitos,2024-01-01,2024,1,8.9984,332.91
los_patitos,2024-07-01,2024,7,8.7461,323.57
los_patitos,2025-01-01,2025,1,7.6087,281.49
los_patitos,2025-07-01,2025,7,7.9395,293.73
los_patitos,2026-01-01,2026,1,8.545,316.13
cit_riberas_del_parana_oeste,2014-01-01,2014,1,46.5569,665.67
cit_riberas_del_parana_oeste,2014-07-01,2014,7,39.1909,560.35
cit_riberas_del_parana_oeste,2015-01-01,2015,1,32.328,462.23
cit_riberas_del_parana_oeste,2015-07-01,2015,7,46.7235,668.05
cit_riberas_del_parana_oeste,2016-01-01,2016,1,38.2929,547.51
cit_riberas_del_parana_oeste,2016-07-01,2016,7,45.3706,648.71
cit_riberas_del_parana_oeste,2017-01-01,2017,1,43.7926,626.15
cit_riberas_del_parana_oeste,2017-07-01,2017,7,47.3423,676.9
cit_riberas_del_parana_oeste,2018-01-01,2018,1,40.1933,574.69
cit_riberas_del_parana_oeste,2018-07-01,2018,7,42.8341,612.44
cit_riberas_del_parana_oeste,2019-01-01,2019,1,38.364,548.53
cit_riberas_del_parana_oeste,2019-07-01,2019,7,38.7863,554.57
cit_riberas_del_parana_oeste,2020-01-01,2020,1,36.371,520.03
cit_riberas_del_parana_oeste,2020-07-01,2020,7,35.1472,502.54
cit_riberas_del_parana_oeste,2021-01-01,2021,1,37.8133,540.66
cit_riberas_del_parana_oeste,2021-07-01,2021,7,44.2637,632.88
cit_riberas_del_parana_oeste,2022-01-01,2022,1,46.6126,666.47
cit_riberas_del_parana_oeste,2022-07-01,2022,7,40.4593,578.49
cit_riberas_del_parana_oeste,2023-01-01,2023,1,41.536,593.88
cit_riberas_del_parana_oeste,2023-07-01,2023,7,43.398,620.51
cit_riberas_del_parana_oeste,2024-01-01,2024,1,37.9777,543.01
cit_riberas_del_parana_oeste,2024-07-01,2024,7,39.2459,561.14
cit_riberas_del_parana_oeste,2025-01-01,2025,1,41.2509,589.81
cit_riberas_del_parana_oeste,2025-07-01,2025,7,41.933,599.56
cit_riberas_del_parana_oeste,2026-01-01,2026,1,38.3359,548.13
dm_miguel_lanus_sur,2014-01-01,2014,1,10.0552,250.39
dm_miguel_lanus_sur,2014-07-01,2014,7,9.6495,240.29
dm_miguel_lanus_sur,2015-01-01,2015,1,8.0843,201.31
dm_miguel_lanus_sur,2015-07-01,2015,7,12.4757,310.67
dm_miguel_lanus_sur,2016-01-01,2016,1,10.2799,255.99
dm_miguel_lanus_sur,2016-07-01,2016,7,11.9171,296.76
dm_miguel_lanus_sur,2017-01-01,2017,1,10.9197,271.92
dm_miguel_lanus_sur,2017-07-01,2017,7,11.9745,298.19
dm_miguel_lanus_sur,2018-01-01,2018,1,9.973,248.35
dm_miguel_lanus_sur,2018-07-01,2018,7,11.457,285.3
dm_miguel_lanus_sur,2019-01-01,2019,1,8.8928,221.45
dm_miguel_lanus_sur,2019-07-01,2019,7,11.0687,275.63
dm_miguel_lanus_sur,2020-01-01,2020,1,11.5079,286.57
dm_miguel_lanus_sur,2020-07-01,2020,7,9.6872,241.23
dm_miguel_lanus_sur,2021-01-01,2021,1,9.5478,237.76
dm_miguel_lanus_sur,2021-07-01,2021,7,11.0167,274.34
dm_miguel_lanus_sur,2022-01-01,2022,1,12.2622,305.35
dm_miguel_lanus_sur,2022-07-01,2022,7,12.2327,304.62
dm_miguel_lanus_sur,2023-01-01,2023,1,10.647,265.13
dm_miguel_lanus_sur,2023-07-01,2023,7,11.1962,278.81
dm_miguel_lanus_sur,2024-01-01,2024,1,10.6401,264.96
dm_miguel_lanus_sur,2024-07-01,2024,7,10.7867,268.61
dm_miguel_lanus_sur,2025-01-01,2025,1,10.609,264.18
dm_miguel_lanus_sur,2025-07-01,2025,7,11.4505,285.14
dm_miguel_lanus_sur,2026-01-01,2026,1,11.5638,287.96
san_martin_sureste,2014-01-01,2014,1,28.3481,290.37
san_martin_sureste,2014-07-01,2014,7,29.7485,304.72
san_martin_sureste,2015-01-01,2015,1,23.093,236.54
san_martin_sureste,2015-07-01,2015,7,30.2201,309.55
san_martin_sureste,2016-01-01,2016,1,31.3898,321.53
san_martin_sureste,2016-07-01,2016,7,41.2869,422.91
san_martin_sureste,2017-01-01,2017,1,34.771,356.16
san_martin_sureste,2017-07-01,2017,7,34.8414,356.89
san_martin_sureste,2018-01-01,2018,1,26.8353,274.88
san_martin_sureste,2018-07-01,2018,7,31.8537,326.28
san_martin_sureste,2019-01-01,2019,1,27.5239,281.93
san_martin_sureste,2019-07-01,2019,7,34.2253,350.57
san_martin_sureste,2020-01-01,2020,1,26.5781,272.24
san_martin_sureste,2020-07-01,2020,7,20.8476,213.54
san_martin_sureste,2021-01-01,2021,1,24.3439,249.36
san_martin_sureste,2021-07-01,2021,7,26.6608,273.09
san_martin_sureste,2022-01-01,2022,1,30.3727,311.11
san_martin_sureste,2022-07-01,2022,7,25.5676,261.89
san_martin_sureste,2023-01-01,2023,1,23.4618,240.32
san_martin_sureste,2023-07-01,2023,7,26.3775,270.19
san_martin_sureste,2024-01-01,2024,1,25.2352,258.49
san_martin_sureste,2024-07-01,2024,7,27.3488,280.14
san_martin_sureste,2025-01-01,2025,1,28.2958,289.84
san_martin_sureste,2025-07-01,2025,7,28.8675,295.69
san_martin_sureste,2026-01-01,2026,1,30.204,309.38
horacio_quiroga,2014-01-01,2014,1,19.2002,183.79
horacio_quiroga,2014-07-01,2014,7,17.5756,168.24
horacio_quiroga,2015-01-01,2015,1,14.1053,135.02
horacio_quiroga,2015-07-01,2015,7,19.4783,186.46
horacio_quiroga,2016-01-01,2016,1,19.758,189.13
horacio_quiroga,2016-07-01,2016,7,25.2539,241.74
horacio_quiroga,2017-01-01,2017,1,20.1202,192.6
horacio_quiroga,2017-07-01,2017,7,22.9397,219.59
horacio_quiroga,2018-01-01,2018,1,17.9533,171.86
horacio_quiroga,2018-07-01,2018,7,21.2778,203.68
horacio_quiroga,2019-01-01,2019,1,18.949,181.39
horacio_quiroga,2019-07-01,2019,7,21.3208,204.09
horacio_quiroga,2020-01-01,2020,1,18.3736,175.88
horacio_quiroga,2020-07-01,2020,7,15.7621,150.88
horacio_quiroga,2021-01-01,2021,1,18.0471,172.76
horacio_quiroga,2021-07-01,2021,7,18.8656,180.59
horacio_quiroga,2022-01-01,2022,1,22.7263,217.55
horacio_quiroga,2022-07-01,2022,7,16.5875,158.79
horacio_quiroga,2023-01-01,2023,1,18.8839,180.77
horacio_quiroga,2023-07-01,2023,7,20.5806,197.01
horacio_quiroga,2024-01-01,2024,1,21.419,205.03
horacio_quiroga,2024-07-01,2024,7,22.0601,211.17
horacio_quiroga,2025-01-01,2025,1,25.9762,248.66
horacio_quiroga,2025-07-01,2025,7,24.4912,234.44
horacio_quiroga,2026-01-01,2026,1,25.9082,248.01
malvinas,2014-01-01,2014,1,5.3853,131.78
malvinas,2014-07-01,2014,7,5.5824,136.6
malvinas,2015-01-01,2015,1,4.3132,105.55
malvinas,2015-07-01,2015,7,6.6333,162.32
malvinas,2016-01-01,2016,1,5.4573,133.54
malvinas,2016-07-01,2016,7,8.2199,201.15
malvinas,2017-01-01,2017,1,6.9401,169.83
malvinas,2017-07-01,2017,7,8.3981,205.51
malvinas,2018-01-01,2018,1,6.1129,149.59
malvinas,2018-07-01,2018,7,7.921,193.83
malvinas,2019-01-01,2019,1,5.5848,136.66
malvinas,2019-07-01,2019,7,8.5273,208.67
malvinas,2020-01-01,2020,1,7.2457,177.31
malvinas,2020-07-01,2020,7,5.9734,146.17
malvinas,2021-01-01,2021,1,5.7734,141.28
malvinas,2021-07-01,2021,7,7.6825,188.0
malvinas,2022-01-01,2022,1,7.961,194.81
malvinas,2022-07-01,2022,7,7.6391,186.93
malvinas,2023-01-01,2023,1,7.9954,195.65
malvinas,2023-07-01,2023,7,7.7288,189.13
malvinas,2024-01-01,2024,1,6.9551,170.2
malvinas,2024-07-01,2024,7,7.2095,176.42
malvinas,2025-01-01,2025,1,7.5869,185.66
malvinas,2025-07-01,2025,7,8.8131,215.66
malvinas,2026-01-01,2026,1,8.3958,205.45
la_eugenia,2014-01-01,2014,1,6.3771,29.88
la_eugenia,2014-07-01,2014,7,6.1144,28.65
la_eugenia,2015-01-01,2015,1,5.3215,24.94
la_eugenia,2015-07-01,2015,7,6.6252,31.05
la_eugenia,2016-01-01,2016,1,6.2271,29.18
la_eugenia,2016-07-01,2016,7,10.493,49.17
la_eugenia,2017-01-01,2017,1,6.2222,29.16
la_eugenia,2017-07-01,2017,7,9.3692,43.91
la_eugenia,2018-01-01,2018,1,9.9333,46.55
la_eugenia,2018-07-01,2018,7,8.934,41.87
la_eugenia,2019-01-01,2019,1,7.8094,36.6
la_eugenia,2019-07-01,2019,7,7.5462,35.36
la_eugenia,2020-01-01,2020,1,6.3983,29.98
la_eugenia,2020-07-01,2020,7,5.7699,27.04
la_eugenia,2021-01-01,2021,1,6.5875,30.87
la_eugenia,2021-07-01,2021,7,7.0543,33.06
la_eugenia,2022-01-01,2022,1,7.2444,33.95
la_eugenia,2022-07-01,2022,7,6.6516,31.17
la_eugenia,2023-01-01,2023,1,6.451,30.23
la_eugenia,2023-07-01,2023,7,5.1639,24.2
la_eugenia,2024-01-01,2024,1,4.5817,21.47
la_eugenia,2024-07-01,2024,7,4.9603,23.25
la_eugenia,2025-01-01,2025,1,5.4307,25.45
la_eugenia,2025-07-01,2025,7,5.4981,25.77
la_eugenia,2026-01-01,2026,1,5.4929,25.74
dm_villa_urquiza_sureste,2014-01-01,2014,1,71.1151,297.01
dm_villa_urquiza_sureste,2014-07-01,2014,7,73.7351,307.95
dm_villa_urquiza_sureste,2015-01-01,2015,1,90.1009,376.3
dm_villa_urquiza_sureste,2015-07-01,2015,7,113.3557,473.43
dm_villa_urquiza_sureste,2016-01-01,2016,1,98.0732,409.6
dm_villa_urquiza_sureste,2016-07-01,2016,7,118.1608,493.5
dm_villa_urquiza_sureste,2017-01-01,2017,1,150.4429,628.32
dm_villa_urquiza_sureste,2017-07-01,2017,7,158.1549,660.53
dm_villa_urquiza_sureste,2018-01-01,2018,1,123.11,514.17
dm_villa_urquiza_sureste,2018-07-01,2018,7,140.6842,587.56
dm_villa_urquiza_sureste,2019-01-01,2019,1,119.1314,497.55
dm_villa_urquiza_sureste,2019-07-01,2019,7,112.1546,468.41
dm_villa_urquiza_sureste,2020-01-01,2020,1,111.5304,465.8
dm_villa_urquiza_sureste,2020-07-01,2020,7,99.6205,416.06
dm_villa_urquiza_sureste,2021-01-01,2021,1,85.6357,357.65
dm_villa_urquiza_sureste,2021-07-01,2021,7,108.7884,454.35
dm_villa_urquiza_sureste,2022-01-01,2022,1,97.881,408.8
dm_villa_urquiza_sureste,2022-07-01,2022,7,82.1021,342.9
dm_villa_urquiza_sureste,2023-01-01,2023,1,74.7842,312.33
dm_villa_urquiza_sureste,2023-07-01,2023,7,77.496,323.66
dm_villa_urquiza_sureste,2024-01-01,2024,1,72.6866,303.57
dm_villa_urquiza_sureste,2024-07-01,2024,7,71.7295,299.58
dm_villa_urquiza_sureste,2025-01-01,2025,1,78.0803,326.1
dm_villa_urquiza_sureste,2025-07-01,2025,7,85.2506,356.05
dm_villa_urquiza_sureste,2026-01-01,2026,1,79.6,332.45
el_portal,2014-01-01,2014,1,10.5166,53.66
el_portal,2014-07-01,2014,7,8.9908,45.87
el_portal,2015-01-01,2015,1,8.2937,42.31
el_portal,2015-07-01,2015,7,11.8264,60.34
el_portal,2016-01-01,2016,1,10.4158,53.14
el_portal,2016-07-01,2016,7,14.6798,74.9
el_portal,2017-01-01,2017,1,10.9214,55.72
el_portal,2017-07-01,2017,7,13.3387,68.05
el_portal,2018-01-01,2018,1,10.2851,52.47
el_portal,2018-07-01,2018,7,11.6489,59.43
el_portal,2019-01-01,2019,1,9.1045,46.45
el_portal,2019-07-01,2019,7,12.2311,62.4
el_portal,2020-01-01,2020,1,11.1938,57.11
el_portal,2020-07-01,2020,7,9.6596,49.28
el_portal,2021-01-01,2021,1,10.7804,55.0
el_portal,2021-07-01,2021,7,11.8627,60.52
el_portal,2022-01-01,2022,1,12.7487,65.04
el_portal,2022-07-01,2022,7,11.3391,57.85
el_portal,2023-01-01,2023,1,11.5021,58.68
