poligono_id,tipo_servicio,distancia_minima_m,nombre_servicio_cercano,osm_id_cercano,n_en_500m,n_en_1000m,n_en_2000m,cobertura_adecuada
cit_villa_cabello,jardin,2183.7,Espacios de Primera Infancia,node/10817060338,0,0,0,False
cit_villa_cabello,universidad,6760.4,Instituto Superior Andrés Guacurarí,node/12812203369,0,0,0,
cit_villa_cabello,farmacia,2656.8,,node/13437558328,0,0,0,False
cit_villa_cabello,parada_colectivo,3464.4,Avenida Los Lirios y Avenida Los Tucanes,node/6005189146,0,0,0,False
cit_villa_cabello,policia,2666.0,,node/10158140219,0,0,0,
cit_villa_cabello,bomberos,4138.7,Bomberos de Itaembé Guazú,node/5775818935,0,0,0,
cit_villa_cabello,supermercado,2674.1,Super Wu,node/11836062586,0,0,0,
cit_villa_cabello,mercado,4140.3,Feria Franca de Itaembé Guazú,node/4223931431,0,0,0,
cit_villa_cabello,banco_atm,3877.9,,node/8733489991,0,0,0,
cit_villa_cabello,plaza_parque,1783.7,Cancha 4,way/259492204,0,0,8,
dm_santa_rita_suroeste,caps_clinic,189.4,CAPS 28 Barrio Tacurú,node/3189288108,2,3,21,True
dm_santa_rita_suroeste,hospital,3144.8,,way/256128932,0,0,0,True
dm_santa_rita_suroeste,escuela,112.3,Centro Educativo Polimodal 26,node/4453748193,2,10,45,True
dm_santa_rita_suroeste,jardin,276.9,Guardería Barrio Sol Naciente,node/13296655997,2,4,14,True
dm_santa_rita_suroeste,universidad,1562.3,Multiversidad Popular,node/8868098717,0,0,1,
dm_santa_rita_suroeste,farmacia,256.1,Guacurari I,node/5443674778,3,6,40,True
dm_santa_rita_suroeste,parada_colectivo,136.1,,node/3250336023,25,69,356,True
dm_santa_rita_suroeste,policia,198.5,Comisaría Seccional Decimoséptima - UR I,node/3750890313,1,1,9,
dm_santa_rita_suroeste,bomberos,1771.8,División de Bomberos Zona Sur,node/7803637572,0,0,1,
dm_santa_rita_suroeste,supermercado,319.8,Supermercado Chino,node/5830627458,1,2,44,
dm_santa_rita_suroeste,mercado,527.1,Mercado Concentrador,relation/3983242,0,1,5,
dm_santa_rita_suroeste,banco_atm,160.6,,node/4123766921,1,1,8,
dm_santa_rita_suroeste,plaza_parque,167.2,,way/255728716,10,37,158,
puerto_canela,caps_clinic,1298.8,CAPS 22 Doctor Ramón Carrillo,node/4408836055,0,0,3,True
puerto_canela,hospital,1184.6,Hospital Doctor Ramón Carrillo,node/1698682689,0,0,3,True
puerto_canela,escuela,1171.7,Escuela Especial 50 Aula Satélite 1,node/9190622127,0,0,9,False
puerto_canela,jardin,1528.4,Guardería Rincón de Sonrisas,way/574902058,0,0,6,False
puerto_canela,universidad,3104.8,Universidad Gastón Dachary - Campus Urbano,way/398588130,0,0,0,
puerto_canela,farmacia,1392.1,J&N,node/4742929127,0,0,4,True
puerto_canela,parada_colectivo,369.4,Centro del Conocimiento / Silicon Misiones,node/2611898627,4,10,74,True
puerto_canela,policia,615.3,Destacamento,node/11933070466,0,1,2,
puerto_canela,bomberos,1247.8,División de Bomberos Aeropuerto,node/7833254171,0,0,1,
puerto_canela,supermercado,1382.5,Los Hermanos,node/639270112,0,0,3,
puerto_canela,mercado,2428.1,Feria Franca Itaembé Miní,node/4788018760,0,0,0,
puerto_canela,banco_atm,551.7,,node/2696431145,0,1,2,
puerto_canela,plaza_parque,495.0,,way/445767639,1,12,124,
villa_dolores,caps_clinic,363.0,CAPS 21 Barrio Independencia,node/3190899761,1,4,17,True
villa_dolores,hospital,2642.3,Instituto Tecnológico 1 Yacyretá,node/4419715298,0,0,0,True
villa_dolores,escuela,389.6,Escuela Provincial de Futbol,node/6102910188,2,5,30,True
villa_dolores,jardin,436.1,Núcleo Educativo de Nivel Inicial 7 Extensión 527,node/11166725932,1,2,11,True
villa_dolores,universidad,2611.7,Instituto Superior de Ciencias Penitenciarias Andrés Guacurarí,node/4497815629,0,0,0,
villa_dolores,farmacia,291.1,Divino Niño,node/2706848824,1,5,23,True
villa_dolores,parada_colectivo,82.1,,node/4219266093,20,75,247,True
villa_dolores,policia,174.6,Destacamento Policial Barrio Los Lapachos,node/3089813954,1,3,11,
villa_dolores,bomberos,319.7,Bomberos Voluntarios de Campo las Dolores,node/7832471022,1,1,1,
villa_dolores,supermercado,286.9,Nuevo Amanecer,node/6129098539,4,7,27,
villa_dolores,mercado,667.7,Despensa Piri,node/6978483710,0,1,4,
villa_dolores,banco_atm,1115.2,,node/3174854232,0,0,6,
villa_dolores,plaza_parque,207.7,,node/3089809645,4,36,120,
dm_itaembe_mini_este_suroeste,caps_clinic,1576.8,CAPS 33 San Isidro,node/7929290590,0,0,2,False
dm_itaembe_mini_este_suroeste,hospital,3809.4,Instituto Tecnológico 1 Yacyretá,node/4419715298,0,0,0,True
dm_itaembe_mini_este_suroeste,escuela,364.5,Núcleo Educativo de Nivel Inicial 16 Extensión 952,node/10185497918,2,3,15,True
dm_itaembe_mini_este_suroeste,jardin,992.6,Núcleo Educativo de Nivel Inicial Nº 17,node/5560423163,0,1,5,True
dm_itaembe_mini_este_suroeste,universidad,1116.9,Instituto Superior Andrés Guacurarí,node/12812203369,0,0,1,
dm_itaembe_mini_este_suroeste,farmacia,836.1,Cristal,node/11307509000,0,2,3,True
dm_itaembe_mini_este_suroeste,parada_colectivo,637.6,,node/5174666566,0,27,73,False
dm_itaembe_mini_este_suroeste,policia,628.1,Comisaría Seccional Vigésima,node/4488685293,0,2,3,
dm_itaembe_mini_este_suroeste,bomberos,1556.2,División de Bomberos San Isidro,node/7810824695,0,0,2,
dm_itaembe_mini_este_suroeste,supermercado,976.5,Bicentenario,node/3928031955,0,1,4,
dm_itaembe_mini_este_suroeste,mercado,2536.7,Feria Franca Itaembé Miní,node/4788018760,0,0,0,
dm_itaembe_mini_este_suroeste,banco_atm,2329.1,,node/4320446005,0,0,0,
dm_itaembe_mini_este_suroeste,plaza_parque,259.3,,way/963666630,2,13,61,
los_patitos,caps_clinic,733.7,CAPS Barrio Nestor Kirchner,node/4424476125,0,1,2,True
los_patitos,hospital,1979.2,Instituto Tecnológico 1 Yacyretá,node/4419715298,0,0,1,True
los_patitos,escuela,718.8,Escuela de Jóvenes y Adultos 84,node/3826822202,0,2,14,True
los_patitos,jardin,693.7,Núcleo Educativo de Nivel Inicial 91 Extensión 934,node/8595608716,0,1,7,True
los_patitos,universidad,3628.6,Instituto Superior Andrés Guacurarí,node/12812203369,0,0,0,
los_patitos,farmacia,1973.5,San Isidro,node/8912298013,0,0,1,False
los_patitos,parada_colectivo,1265.8,Calle 81b y Calle 194,node/5174675447,0,0,19,False
los_patitos,policia,1289.0,Comisaría Seccional Décimo Quinta - UR X,node/4405108071,0,0,1,
los_patitos,bomberos,1293.5,División de Bomberos San Isidro,node/7810824695,0,0,1,
los_patitos,supermercado,1861.1,vieja,node/12633766101,0,0,3,
los_patitos,mercado,1871.8,Feria Franca Barrio Néstor Kirchner,node/4795791833,0,0,1,
los_patitos,banco_atm,2013.2,,node/4052278404,0,0,0,
los_patitos,plaza_parque,265.8,,way/395876341,2,4,44,
cit_riberas_del_parana_oeste,caps_clinic,116.9,CAPS 1 San Miguel,node/3110058725,1,1,10,True
cit_riberas_del_parana_oeste,hospital,1856.1,,way/256131707,0,0,2,True
cit_riberas_del_parana_oeste,escuela,359.5,Instituto Salesiano San Miguel,node/6138964706,2,8,40,True
cit_riberas_del_parana_oeste,jardin,636.1,Núcleo Educativo de Nivel Inicial 43 Extensión 266,node/12165290112,0,2,13,True
cit_riberas_del_parana_oeste,universidad,1205.0,Universidad Gastón Dachary - Campus Urbano,way/398588130,0,0,5,
cit_riberas_del_parana_oeste,farmacia,332.8,Nueva Vida,node/3110058724,3,10,31,True
cit_riberas_del_parana_oeste,parada_colectivo,110.7,Centenario y Areco,node/4201098215,12,41,185,True
cit_riberas_del_parana_oeste,policia,1091.8,Comisaría Seccional Decimosegunda - UR I,node/3732316146,0,0,7,
cit_riberas_del_parana_oeste,bomberos,1875.2,División de Bomberos Zona Oeste,node/2003528009,0,0,1,
cit_riberas_del_parana_oeste,supermercado,33.6,Sol,node/12097806582,1,5,27,
cit_riberas_del_parana_oeste,mercado,1889.9,Feria Franca Posadas,node/7999734850,0,0,2,
cit_riberas_del_parana_oeste,banco_atm,545.4,,node/4331370909,0,2,6,
cit_riberas_del_parana_oeste,plaza_parque,217.9,La Guayabita,way/412737621,10,47,162,
dm_miguel_lanus_sur,caps_clinic,1180.4,CAPS 23 San Lorenzo,node/3190914127,0,0,6,True
dm_miguel_lanus_sur,hospital,1358.4,Instituto Tecnológico 1 Yacyretá,node/4419715298,0,0,1,True
dm_miguel_lanus_sur,escuela,810.6,Escuela 871,node/6095507690,0,2,10,False
dm_miguel_lanus_sur,jardin,786.0,Núcleo Educativo de Nivel Inicial 7 Extensión 871,node/10166071621,0,1,3,True
dm_miguel_lanus_sur,universidad,1615.1,Campus Universidad Nacional de Misiones (UNaM),relation/6447645,0,0,3,
dm_miguel_lanus_sur,farmacia,1917.6,Bienestar,node/3822489463,0,0,1,False
dm_miguel_lanus_sur,parada_colectivo,746.6,,node/6075918944,0,8,85,False
dm_miguel_lanus_sur,policia,1403.2,Comisaría Seccional Decimoprimera - UR X,node/4419715303,0,0,2,
dm_miguel_lanus_sur,bomberos,3008.4,Cuartel de Bomberos Técnicos en Urgencias Médicas,node/4559281367,0,0,0,
dm_miguel_lanus_sur,supermercado,1401.8,Cocomarola,node/6075918938,0,0,1,
dm_miguel_lanus_sur,mercado,1299.7,Feria Franca Barrio Néstor Kirchner,node/4795791833,0,0,1,
dm_miguel_lanus_sur,banco_atm,1425.8,,node/4052278404,0,0,3,
dm_miguel_lanus_sur,plaza_parque,613.5,,way/646795137,0,20,87,
san_martin_sureste,caps_clinic,618.0,CAPS - Santa Clara,node/8013624073,0,1,3,True
san_martin_sureste,hospital,3634.3,,way/785456671,0,0,0,True
san_martin_sureste,escuela,149.4,Instituto de Formación Laboral Belén,node/8570144256,2,4,17,True
san_martin_sureste,jardin,364.1,Núcleo Educativo de Nivel Inicial 118 Extensión 763,node/4145130425,1,1,4,True
san_martin_sureste,universidad,3257.1,Universidad Siglo 21 - Centro de Aprendizaje Universitario,node/5045579450,0,0,0,
san_martin_sureste,farmacia,348.7,Andresito I,node/4719394802,1,4,8,True
san_martin_sureste,parada_colectivo,253.2,Tita Merello (Alfonsina-Escuela 763),node/3524542939,6,38,96,True
san_martin_sureste,policia,925.6,Comando Radioeléctrico Santa Clara,node/5226202639,0,1,4,
san_martin_sureste,bomberos,557.1,División de Bomberos de Garupá,node/5431496711,0,1,1,
san_martin_sureste,supermercado,708.8,Gran Amor,node/7282045598,0,1,11,
san_martin_sureste,mercado,786.4,Feria Franca,node/5618500645,0,1,2,
san_martin_sureste,banco_atm,1159.2,,node/5264560821,0,0,1,
san_martin_sureste,plaza_parque,160.9,,way/436757516,2,11,42,
horacio_quiroga,caps_clinic,699.5,CAPS - Santa Clara,node/8013624073,0,1,2,True
horacio_quiroga,hospital,3174.9,,way/785456671,0,0,0,True
horacio_quiroga,escuela,56.3,Centro Educativo Polimodal 3,node/2373587881,2,4,13,True
horacio_quiroga,jardin,278.3,Núcleo Educativo de Nivel Inicial 51,node/3011979089,1,2,4,True
horacio_quiroga,universidad,3255.9,Universidad Siglo 21 - Centro de Aprendizaje Universitario,node/5045579450,0,0,0,
horacio_quiroga,farmacia,895.3,Andresito I,node/4719394802,0,1,6,True
horacio_quiroga,parada_colectivo,75.7,Santa Ana y Fachinal (CEP 3),node/4529191720,8,24,84,True
horacio_quiroga,policia,289.1,Deestacamento Móvil,node/5182573764,2,2,4,
horacio_quiroga,bomberos,956.6,División de Bomberos de Garupá,node/5431496711,0,1,1,
horacio_quiroga,supermercado,1430.7,Súper 8,node/4515845643,0,0,8,
horacio_quiroga,mercado,1926.2,Feria Franca,node/5618500645,0,0,1,
horacio_quiroga,banco_atm,1686.0,,node/5264560821,0,0,1,
horacio_quiroga,plaza_parque,32.2,,way/418407150,2,9,30,
malvinas,caps_clinic,1221.5,CAPS 10 Garupá,node/4120996508,0,0,1,True
malvinas,hospital,6974.4,,way/785456671,0,0,0,False
malvinas,escuela,775.3,Centro Educativo de Adultos 305,node/3021158633,0,2,4,True
malvinas,jardin,1360.3,Núcleo Educativo de Nivel Inicial 51,node/4405524350,0,0,1,False
malvinas,universidad,6376.3,Universidad Siglo 21 - Centro de Aprendizaje Universitario,node/5045579450,0,0,0,
malvinas,farmacia,1012.6,Farmacita,node/7250158126,0,0,5,True
malvinas,parada_colectivo,740.7,Estación Garupá,node/614907043,0,5,28,False
malvinas,policia,1155.4,Comisaría de Garupá - UR X,node/5060355896,0,0,1,
malvinas,bomberos,3933.0,División de Bomberos de Garupá,node/5431496711,0,0,0,
malvinas,supermercado,1494.0,La Media Luna,node/5175495405,0,0,2,
malvinas,mercado,2333.0,Despensa Avenida,node/8142370157,0,0,0,
malvinas,banco_atm,1259.2,,node/4529330099,0,0,2,
malvinas,plaza_parque,860.7,Plaza San Martín,way/264210618,0,3,28,
la_eugenia,caps_clinic,3856.9,Vacunatorio COVID-19 CAPS 19 - Barrio Don Santiago,node/8936706045,0,0,0,False
la_eugenia,hospital,7005.9,,way/785456671,0,0,0,False
la_eugenia,escuela,770.0,Centro Educativo Pynandí,node/11506266245,0,1,3,True
la_eugenia,jardin,1378.6,Núcleo Educativo de Nivel Inicial 118 Extensión 627,node/10696763487,0,0,1,False
la_eugenia,universidad,5914.9,Universidad Siglo 21 - Centro de Aprendizaje Universitario,node/5045579450,0,0,0,
la_eugenia,farmacia,3649.0,Farmacia Génesis,node/8142347488,0,0,0,False
la_eugenia,parada_colectivo,3717.3,,node/5717635552,0,0,0,False
la_eugenia,policia,3760.2,Destacamento Barrio Santa Helena,node/12160321735,0,0,0,
la_eugenia,bomberos,4875.8,División de Bomberos de Garupá,node/5431496711,0,0,0,
la_eugenia,supermercado,3699.2,Autoservicio Yeni,node/4349962665,0,0,0,
la_eugenia,mercado,3551.7,Despensa Avenida,node/8142370157,0,0,0,
la_eugenia,banco_atm,3753.4,,node/7998167995,0,0,0,
la_eugenia,plaza_parque,242.3,,way/1238649336,4,4,17,
dm_villa_urquiza_sureste,caps_clinic,295.8,Centro de Oncología y Terapia Radiante,node/7473661613,1,13,74,True
dm_villa_urquiza_sureste,hospital,400.5,Hospital Doctor Fernando Barreyro,node/7473661615,3,4,4,True
dm_villa_urquiza_sureste,escuela,428.5,Escuela de Educación Especial,node/6092773763,1,10,64,True
dm_villa_urquiza_sureste,jardin,542.0,Núcleo Educativo de Nivel Inicial 44 Guardería Evita,way/254696142,0,5,22,True
dm_villa_urquiza_sureste,universidad,398.1,Fundación Alta,node/8868073595,2,8,29,
dm_villa_urquiza_sureste,farmacia,522.0,San Jorge,node/6034193864,0,14,87,True
dm_villa_urquiza_sureste,parada_colectivo,323.9,,node/5472652005,14,46,186,True
dm_villa_urquiza_sureste,policia,600.2,Gendarmería Nacional,node/2675868522,0,3,12,
dm_villa_urquiza_sureste,bomberos,746.7,División de Bomberos Zona Centro,node/2678777291,0,1,2,
dm_villa_urquiza_sureste,supermercado,359.8,Despensa,node/6241657886,3,9,37,
dm_villa_urquiza_sureste,mercado,1082.0,Feria Franca Club Racing,node/4795791837,0,0,3,
dm_villa_urquiza_sureste,banco_atm,558.6,,node/652193177,0,1,49,
dm_villa_urquiza_sureste,plaza_parque,135.1,,way/366878420,14,44,114,
el_portal,caps_clinic,1087.8,Vacunatorio COVID-19 CAPS 19 - Barrio Don Santiago,node/8936706045,0,0,2,True
el_portal,hospital,4428.0,,way/785456671,0,0,0,True
el_portal,escuela,456.8,Escuela 815,node/4188064742,1,1,10,True
el_portal,jardin,455.2,Núcleo Educativo de Nivel Inicial 54,node/4405572334,1,1,2,True
el_portal,universidad,3527.6,Universidad Siglo 21 - Centro de Aprendizaje Universitario,node/5045579450,0,0,0,
el_portal,farmacia,1157.5,Irigoyen,node/5487327326,0,0,6,True
el_portal,parada_colectivo,1087.0,Yrigoyen y Roque Pérez,node/4317249433,0,0,46,False
el_portal,policia,1355.4,Destacamento Barrio Santa Helena,node/12160321735,0,0,1,
el_portal,bomberos,2126.4,División de Bomberos de Garupá,node/5431496711,0,0,0,
el_portal,supermercado,1070.2,Santa Helena,node/4610742396,0,0,5,
el_portal,mercado,1311.2,Despensa Avenida,node/8142370157,0,0,2,
el_portal,banco_atm,1344.7,,node/7998167995,0,0,2,
el_portal,plaza_parque,509.8,,way/380527723,0,3,33,
porvenir_2,caps_clinic,3968.4,CAPS Barrio Nestor Kirchner,node/4424476125,0,0,0,False
porvenir_2,hospital,6574.8,Instituto Tecnológico 1 Yacyretá,node/4419715298,0,0,0,False
porvenir_2,escuela,161.7,Bachillerato Orientado Provincial 122,node/6337880925,3,3,3,True
porvenir_2,jardin,193.9,Jardín de Infantes Escuela 887,node/6337880926,1,1,1,True
porvenir_2,universidad,5203.7,Instituto Superior Andrés Guacurarí,node/12812203369,0,0,0,
porvenir_2,farmacia,4924.1,San Isidro,node/8912298013,0,0,0,False
porvenir_2,parada_colectivo,144.2,,node/5174641670,4,4,5,True
porvenir_2,policia,1139.3,Destacamento Seguridad Vial San Isidro,node/4797366016,0,0,1,
porvenir_2,bomberos,4772.1,División de Bomberos San Isidro,node/7810824695,0,0,0,
porvenir_2,supermercado,4910.2,vieja,node/12633766101,0,0,0,
porvenir_2,mercado,6470.0,Feria Franca Barrio Néstor Kirchner,node/4795791833,0,0,0,
porvenir_2,banco_atm,6226.3,,node/4320446005,0,0,0,
porvenir_2,plaza_parque,124.8,,way/637540111,2,2,2,
