poligono_id,fecha,dw_built_mean,dw_built_median,dw_built_pct_ge_50,n_imagenes,version_script,fecha_calculo
itaembe_guazu,2020-07,0.3421156505354291,0.1504884876383198,0.3957170271681525,45,0.1.0,2026-04-28T09:45:04
itaembe_guazu,2021-07,0.3726329005048853,0.2792877026337541,0.437962042022079,48,0.1.0,2026-04-28T09:45:07
itaembe_guazu,2022-07,0.4898166191331859,0.6698315610269098,0.6210577766391845,32,0.1.0,2026-04-28T09:45:08
itaembe_guazu,2023-07,0.5142224771271904,0.7052034156822793,0.6545102721967955,44,0.1.0,2026-04-28T09:45:10
itaembe_guazu,2024-07,0.5141809562027008,0.6934106220313695,0.6546942453417962,22,0.1.0,2026-04-28T09:45:11
itaembe_guazu,2025-07,0.514493387683078,0.6973423808606368,0.6574501684969029,46,0.1.0,2026-04-28T09:45:15
itaembe_guazu,2026-07,,,,0,0.1.0,2026-04-28T09:45:15
itaembe_mini,2018-07,0.5610140940480391,0.7091284333709572,0.7076955046631122,42,0.1.0,2026-04-28T09:43:42
itaembe_mini,2019-07,0.5548179569476775,0.7091204372592785,0.6978917978281151,30,0.1.0,2026-04-28T09:43:43
itaembe_mini,2020-07,0.5559070562162173,0.7091643519892894,0.7059254821908083,45,0.1.0,2026-04-28T09:43:44
itaembe_mini,2021-07,0.5570530224664345,0.7092048782717589,0.7082162444531078,48,0.1.0,2026-04-28T09:43:45
itaembe_mini,2022-07,0.5741143647737705,0.7128577282287122,0.7470579023221376,32,0.1.0,2026-04-28T09:43:46
itaembe_mini,2023-07,0.5747895716335796,0.713069326228801,0.7481426399919393,44,0.1.0,2026-04-28T09:43:47
itaembe_mini,2024-07,0.5722877818741664,0.7130714305535168,0.7424985544132009,22,0.1.0,2026-04-28T09:43:48
itaembe_mini,2025-07,0.5739746903705909,0.7169564510196315,0.7432183361733998,46,0.1.0,2026-04-28T09:43:49
itaembe_mini,2026-07,,,,0,0.1.0,2026-04-28T09:43:49
itaembe_pora,2018-07,0.5941770135959208,0.7247033264700441,0.7626901134078367,42,0.1.0,2026-04-28T09:43:32
itaembe_pora,2019-07,0.5976361320519773,0.724727951914865,0.7710090513829805,30,0.1.0,2026-04-28T09:43:33
itaembe_pora,2020-07,0.5959672825196911,0.7246883648853691,0.7677226124670962,45,0.1.0,2026-04-28T09:43:34
itaembe_pora,2021-07,0.6033086826551947,0.7246578244478433,0.7815754376913596,48,0.1.0,2026-04-28T09:43:36
itaembe_pora,2022-07,0.6060537710132415,0.7247710740757706,0.7828254652664349,32,0.1.0,2026-04-28T09:43:37
