poligono_id,anio,estacion,uhi_vs_rural_mean,uhi_vs_ciudad_mean,lst_mean,n_meses
federal,2023,otono,0.86,-0.66,29.13,3
federal,2023,primavera,0.52,-2.11,32.78,3
federal,2023,verano,0.45,-0.72,40.79,3
federal,2024,invierno,-0.46,-1.23,18.46,2
federal,2024,otono,0.67,0.26,29.23,3
federal,2024,primavera,-0.41,-3.66,29.82,3
federal,2024,verano,1.61,-2.84,38.2,2
federal,2025,invierno,-0.51,-1.26,16.41,3
federal,2025,otono,0.22,-0.28,31.77,2
federal,2025,primavera,-0.2,-2.44,28.18,2
federal,2025,verano,0.91,-1.48,39.16,3
federal,2026,verano,0.57,-2.28,38.11,3
horacio_quiroga,2018,invierno,-0.4,-0.65,21.45,1
horacio_quiroga,2018,otono,0.04,-0.82,28.8,3
horacio_quiroga,2018,primavera,-0.72,-2.84,30.85,3
horacio_quiroga,2018,verano,-0.21,-0.03,34.98,1
horacio_quiroga,2019,invierno,-0.09,-0.75,21.64,2
horacio_quiroga,2019,otono,0.3,-2.19,31.1,2
horacio_quiroga,2019,primavera,0.47,-2.74,31.44,3
horacio_quiroga,2019,verano,0.64,-1.95,36.1,2
horacio_quiroga,2020,invierno,-0.37,-0.86,22.2,1
horacio_quiroga,2020,otono,-1.63,-3.98,22.92,3
horacio_quiroga,2020,primavera,0.53,-0.36,39.29,2
horacio_quiroga,2020,verano,1.26,-1.35,37.31,2
horacio_quiroga,2021,invierno,0.18,0.36,22.58,1
horacio_quiroga,2021,otono,0.13,0.21,34.66,2
horacio_quiroga,2021,primavera,0.86,-1.79,33.71,3
horacio_quiroga,2021,verano,0.41,-1.29,42.93,1
horacio_quiroga,2022,invierno,-0.36,-2.02,20.16,2
horacio_quiroga,2022,otono,0.29,-0.77,25.88,3
horacio_quiroga,2022,primavera,0.7,-0.94,31.2,3
horacio_quiroga,2022,verano,0.32,-1.84,40.72,3
horacio_quiroga,2023,invierno,-0.29,-0.75,26.25,2
horacio_quiroga,2023,otono,-0.08,-1.6,28.19,3
horacio_quiroga,2023,primavera,0.98,-1.64,33.24,3
horacio_quiroga,2023,verano,-0.26,-1.44,40.07,3
horacio_quiroga,2024,invierno,-0.18,-0.94,18.74,2
horacio_quiroga,2024,otono,1.07,0.66,29.63,3
horacio_quiroga,2024,primavera,0.6,-2.65,30.84,3
horacio_quiroga,2024,verano,2.76,-1.69,39.34,2
horacio_quiroga,2025,invierno,0.37,-0.38,17.29,3
horacio_quiroga,2025,otono,-0.63,-1.13,30.92,2
horacio_quiroga,2025,primavera,0.1,-2.14,28.48,2
horacio_quiroga,2025,verano,0.26,-2.13,38.51,3
horacio_quiroga,2026,verano,1.21,-1.64,38.74,3
itaembe_guazu,2018,invierno,0.57,0.32,22.42,1
itaembe_guazu,2018,otono,0.24,-0.62,29.01,3
itaembe_guazu,2018,primavera,1.47,-0.65,33.05,3
itaembe_guazu,2018,verano,0.11,0.29,35.3,1
itaembe_guazu,2019,invierno,0.42,-0.24,22.14,2
itaembe_guazu,2019,otono,1.64,-0.86,32.44,2
itaembe_guazu,2019,primavera,3.82,0.61,34.79,3
itaembe_guazu,2019,verano,2.79,0.19,38.24,2
itaembe_guazu,2020,invierno,0.68,0.19,23.25,1
itaembe_guazu,2020,otono,3.38,1.03,27.94,3
itaembe_guazu,2020,primavera,1.61,0.72,40.37,2
itaembe_guazu,2020,verano,2.5,-0.12,38.54,2
itaembe_guazu,2021,invierno,-0.63,-0.29,18.59,2
itaembe_guazu,2021,otono,0.05,0.26,31.13,3
itaembe_guazu,2021,primavera,1.64,-1.0,34.5,3
itaembe_guazu,2021,verano,2.7,1.17,41.62,2
itaembe_guazu,2022,invierno,1.34,-0.32,21.86,2
itaembe_guazu,2022,otono,0.66,-0.41,26.24,3
itaembe_guazu,2022,primavera,0.62,-1.02,31.12,3
itaembe_guazu,2022,verano,3.55,1.39,43.95,3
itaembe_guazu,2023,invierno,0.68,-0.15,25.71,3
itaembe_guazu,2023,otono,0.99,-0.53,29.26,3
itaembe_guazu,2023,primavera,1.41,-1.21,33.67,3
itaembe_guazu,2023,verano,1.95,0.77,42.28,3
itaembe_guazu,2024,invierno,0.88,-0.47,18.75,3
itaembe_guazu,2024,otono,-0.01,-0.42,28.55,3
itaembe_guazu,2024,primavera,3.3,0.05,33.54,3
itaembe_guazu,2024,verano,4.97,-0.06,42.45,3
itaembe_guazu,2025,invierno,0.23,-0.52,17.15,3
itaembe_guazu,2025,otono,0.66,-0.03,28.83,3
itaembe_guazu,2025,primavera,1.38,-1.63,31.75,3
itaembe_guazu,2025,verano,3.14,0.75,41.39,3
itaembe_guazu,2026,otono,5.38,0.88,38.75,1
itaembe_guazu,2026,verano,3.03,0.18,40.56,3
itaembe_mini,2018,invierno,1.28,1.03,23.13,1
itaembe_mini,2018,otono,0.73,-0.13,29.5,3
itaembe_mini,2018,primavera,2.67,0.55,34.24,3
itaembe_mini,2018,verano,0.25,0.43,35.44,1
itaembe_mini,2019,invierno,1.64,0.96,23.36,2
itaembe_mini,2019,otono,4.84,2.34,35.63,2
itaembe_mini,2019,primavera,4.12,0.91,35.09,3
itaembe_mini,2019,verano,2.86,0.26,38.31,2
itaembe_mini,2020,invierno,1.48,0.99,24.05,1
itaembe_mini,2020,otono,3.78,1.43,28.34,3
itaembe_mini,2020,primavera,1.6,0.7,40.36,2
itaembe_mini,2020,verano,3.06,0.44,39.11,2
itaembe_mini,2021,invierno,0.35,0.69,19.57,2
itaembe_mini,2021,otono,0.09,0.3,31.17,3
itaembe_mini,2021,primavera,3.19,0.55,36.05,3
itaembe_mini,2021,verano,2.06,0.54,40.99,2
itaembe_mini,2022,invierno,2.5,0.84,23.02,2
itaembe_mini,2022,otono,1.86,0.79,27.45,3
itaembe_mini,2022,primavera,1.78,0.14,32.29,3
itaembe_mini,2022,verano,3.59,1.43,44.0,3
itaembe_mini,2023,invierno,1.65,0.83,26.69,3
itaembe_mini,2023,otono,2.24,0.72,30.51,3
itaembe_mini,2023,primavera,3.13,0.51,35.4,3
itaembe_mini,2023,verano,2.2,1.02,42.53,3
itaembe_mini,2024,invierno,1.51,0.16,19.39,3
itaembe_mini,2024,otono,1.07,0.66,29.63,3
itaembe_mini,2024,primavera,4.41,1.16,34.65,3
itaembe_mini,2024,verano,5.03,-0.0,42.51,3
itaembe_mini,2025,invierno,1.14,0.39,18.05,3
itaembe_mini,2025,otono,1.39,0.7,29.56,3
itaembe_mini,2025,primavera,3.53,0.52,33.91,3
itaembe_mini,2025,verano,2.82,0.43,41.07,3
itaembe_mini,2026,otono,4.53,0.03,37.9,1
itaembe_mini,2026,verano,2.81,-0.04,40.35,3
itaembe_pora,2018,invierno,0.56,0.31,22.41,1
itaembe_pora,2018,otono,-0.45,-1.31,28.32,3
itaembe_pora,2018,primavera,2.28,0.16,33.86,3
itaembe_pora,2018,verano,-0.34,-0.16,34.85,1
itaembe_pora,2019,invierno,0.95,0.28,22.67,2
itaembe_pora,2019,otono,4.29,1.79,35.08,2
itaembe_pora,2019,primavera,3.85,0.64,34.82,3
itaembe_pora,2019,verano,3.47,0.88,38.92,2
itaembe_pora,2020,invierno,0.75,0.26,23.32,1
itaembe_pora,2020,otono,3.11,0.76,27.66,3
itaembe_pora,2020,primavera,1.19,0.31,39.96,2
itaembe_pora,2020,verano,2.8,0.18,38.84,2
itaembe_pora,2021,invierno,-0.26,0.08,18.95,2
itaembe_pora,2021,otono,-0.08,0.13,31.0,3
itaembe_pora,2021,primavera,2.74,0.09,35.59,3
itaembe_pora,2021,verano,1.92,0.4,40.85,2
itaembe_pora,2022,invierno,2.16,0.5,22.69,2
itaembe_pora,2022,otono,1.56,0.5,27.15,3
itaembe_pora,2022,primavera,1.8,0.16,32.31,3
itaembe_pora,2022,verano,2.68,0.52,43.08,3
itaembe_pora,2023,invierno,1.62,0.8,26.66,3
itaembe_pora,2023,otono,2.3,0.77,30.56,3
itaembe_pora,2023,primavera,2.99,0.37,35.25,3
itaembe_pora,2023,verano,2.35,1.18,42.69,3
itaembe_pora,2024,invierno,1.4,0.64,20.32,2
itaembe_pora,2024,otono,1.3,0.89,29.85,3
itaembe_pora,2024,primavera,4.62,1.37,34.85,3
itaembe_pora,2024,verano,5.17,0.14,42.65,3
itaembe_pora,2025,invierno,1.15,0.4,18.07,3
itaembe_pora,2025,otono,1.23,0.54,29.4,3
itaembe_pora,2025,primavera,3.13,0.12,33.51,3
itaembe_pora,2025,verano,3.12,0.73,41.37,3
itaembe_pora,2026,otono,7.2,2.7,40.57,1
itaembe_pora,2026,verano,3.21,0.36,40.75,3
la_eugenia,2018,invierno,-0.32,-0.57,21.53,1
la_eugenia,2018,otono,0.01,-0.85,28.78,3
la_eugenia,2018,primavera,0.95,-1.16,32.53,3
la_eugenia,2018,verano,-2.9,-2.72,32.29,1
la_eugenia,2019,invierno,-0.44,-1.1,21.28,2
la_eugenia,2019,otono,-0.22,-2.72,30.57,2
la_eugenia,2019,primavera,-1.38,-4.59,29.59,3
la_eugenia,2019,verano,0.43,-2.17,35.88,2
la_eugenia,2020,invierno,-0.28,-0.77,22.29,1
la_eugenia,2020,otono,1.04,-1.31,25.6,3
la_eugenia,2020,primavera,0.24,-0.64,39.0,2
la_eugenia,2020,verano,-0.09,-2.7,35.96,2
la_eugenia,2021,invierno,0.29,0.47,22.69,1
la_eugenia,2021,otono,-2.28,-2.21,32.24,2
la_eugenia,2021,primavera,0.78,-1.86,33.64,3
la_eugenia,2021,verano,-0.76,-2.28,38.17,2
la_eugenia,2022,invierno,-0.8,-2.46,19.73,2
la_eugenia,2022,otono,-0.0,-1.07,25.58,3
la_eugenia,2022,primavera,0.68,-0.96,31.19,3
la_eugenia,2022,verano,0.95,-1.21,41.36,3
la_eugenia,2023,invierno,-0.07,-0.9,24.97,3
la_eugenia,2023,otono,0.62,-0.91,28.88,3
la_eugenia,2023,primavera,0.48,-2.14,32.74,3
la_eugenia,2023,verano,-0.11,-1.29,40.22,3
la_eugenia,2024,invierno,-0.65,-1.42,18.26,2
la_eugenia,2024,otono,0.61,0.2,29.17,3
la_eugenia,2024,primavera,-0.23,-3.48,30.01,3
la_eugenia,2024,verano,0.58,-3.87,37.17,2
la_eugenia,2025,invierno,-0.99,-1.74,15.93,3
la_eugenia,2025,otono,-1.78,-2.28,29.78,2
la_eugenia,2025,primavera,-0.34,-2.59,28.04,2
la_eugenia,2025,verano,0.07,-2.32,38.32,3
la_eugenia,2026,verano,0.14,-2.71,37.68,3
las_dolores,2018,invierno,0.96,0.71,22.81,1
las_dolores,2018,otono,1.88,1.02,30.64,3
las_dolores,2018,primavera,2.05,-0.07,33.63,3
las_dolores,2018,verano,-0.51,-0.33,34.68,1
las_dolores,2019,invierno,1.01,0.34,22.73,2
las_dolores,2019,otono,2.39,-0.11,33.18,2
las_dolores,2019,primavera,3.75,0.54,34.72,3
las_dolores,2019,verano,1.03,-1.56,36.48,2
las_dolores,2020,invierno,0.9,0.41,23.47,1
las_dolores,2020,otono,3.05,0.7,27.6,3
las_dolores,2020,primavera,1.18,0.29,39.94,2
las_dolores,2020,verano,2.16,-0.46,38.2,2
las_dolores,2021,invierno,-0.32,0.02,18.9,2
las_dolores,2021,otono,-0.08,0.13,31.0,3
las_dolores,2021,primavera,2.23,-0.41,35.09,3
las_dolores,2021,verano,1.64,0.12,40.56,2
las_dolores,2022,invierno,1.97,0.31,22.5,2
las_dolores,2022,otono,1.44,0.37,27.03,3
las_dolores,2022,primavera,1.15,-0.49,31.65,3
las_dolores,2022,verano,2.51,0.35,42.91,3
las_dolores,2023,invierno,1.1,0.28,26.14,3
las_dolores,2023,otono,1.87,0.35,30.14,3
las_dolores,2023,primavera,2.53,-0.09,34.79,3
las_dolores,2023,verano,1.34,0.16,41.67,3
las_dolores,2024,invierno,2.85,1.5,20.72,3
las_dolores,2024,otono,0.94,0.53,29.5,3
las_dolores,2024,primavera,3.87,0.62,34.11,3
las_dolores,2024,verano,4.35,-0.68,41.84,3
las_dolores,2025,invierno,0.88,0.13,17.79,3
las_dolores,2025,otono,1.05,0.36,29.22,3
las_dolores,2025,primavera,2.82,-0.19,33.19,3
las_dolores,2025,verano,2.78,0.39,41.03,3
las_dolores,2026,otono,6.67,2.17,40.04,1
las_dolores,2026,verano,2.95,0.1,40.49,3
lomas_de_garupa,2018,invierno,0.77,0.52,22.62,1
lomas_de_garupa,2018,otono,1.29,0.43,30.06,3
lomas_de_garupa,2018,primavera,0.93,-1.18,32.51,3
lomas_de_garupa,2018,verano,-0.74,-0.56,34.45,1
lomas_de_garupa,2019,invierno,1.04,0.38,22.76,2
lomas_de_garupa,2019,otono,1.93,-0.57,32.72,2
lomas_de_garupa,2019,primavera,1.92,-1.29,32.89,3
lomas_de_garupa,2019,verano,3.5,0.9,38.94,2
lomas_de_garupa,2020,invierno,0.84,0.35,23.41,1
lomas_de_garupa,2020,otono,1.61,-0.74,26.17,3
lomas_de_garupa,2020,primavera,2.41,1.52,41.17,2
lomas_de_garupa,2020,verano,3.24,0.62,39.28,2
lomas_de_garupa,2021,invierno,1.14,1.32,23.54,1
lomas_de_garupa,2021,otono,0.18,0.25,34.7,2
lomas_de_garupa,2021,primavera,2.56,-0.08,35.42,3
lomas_de_garupa,2021,verano,2.36,0.66,44.88,1
lomas_de_garupa,2022,invierno,0.57,-1.09,21.1,2
lomas_de_garupa,2022,otono,1.23,0.16,26.82,3
lomas_de_garupa,2022,primavera,1.98,0.34,32.48,3
lomas_de_garupa,2022,verano,2.57,0.42,42.98,3
lomas_de_garupa,2023,invierno,0.58,0.12,27.12,2
lomas_de_garupa,2023,otono,1.04,-0.48,29.31,3
lomas_de_garupa,2023,primavera,2.15,-0.47,34.41,3
lomas_de_garupa,2023,verano,0.95,-0.23,41.28,3
lomas_de_garupa,2024,invierno,0.62,-0.15,19.54,2
lomas_de_garupa,2024,otono,1.89,1.48,30.45,3
lomas_de_garupa,2024,primavera,1.8,-1.45,32.04,3
lomas_de_garupa,2024,verano,4.11,-0.34,40.7,2
lomas_de_garupa,2025,invierno,0.95,0.2,17.86,3
lomas_de_garupa,2025,otono,-0.26,-0.76,31.29,2
lomas_de_garupa,2025,primavera,1.24,-1.01,29.62,2
lomas_de_garupa,2025,verano,1.72,-0.67,39.97,3
lomas_de_garupa,2026,verano,2.89,0.04,40.42,3
los_patitos,2018,invierno,0.21,-0.04,22.06,1
los_patitos,2018,otono,0.26,-0.6,29.03,3
los_patitos,2018,primavera,0.43,-1.68,32.01,3
los_patitos,2018,verano,-2.47,-2.29,32.72,1
los_patitos,2019,invierno,0.2,-0.48,21.92,2
los_patitos,2019,otono,0.7,-1.81,31.48,2
los_patitos,2019,primavera,1.72,-1.49,32.69,3
los_patitos,2019,verano,-1.46,-4.06,33.99,2
los_patitos,2020,invierno,0.2,-0.29,22.77,1
los_patitos,2020,otono,1.56,-0.79,26.11,3
los_patitos,2020,primavera,-0.5,-1.38,38.26,2
los_patitos,2020,verano,0.11,-2.51,36.15,2
los_patitos,2021,invierno,-0.97,-0.63,18.25,2
los_patitos,2021,otono,-1.27,-1.06,29.81,3
los_patitos,2021,primavera,0.22,-2.43,33.07,3
los_patitos,2021,verano,0.19,-1.34,39.11,2
los_patitos,2022,invierno,1.15,-0.5,21.68,2
los_patitos,2022,otono,0.3,-0.77,25.89,3
los_patitos,2022,primavera,-0.6,-2.24,29.91,3
los_patitos,2022,verano,1.49,-0.67,41.89,3
los_patitos,2023,invierno,0.11,-0.71,25.15,3
los_patitos,2023,otono,1.1,-0.42,29.37,3
los_patitos,2023,primavera,0.44,-2.18,32.71,3
los_patitos,2023,verano,-0.38,-1.55,39.96,3
los_patitos,2024,invierno,2.62,1.86,21.54,2
los_patitos,2024,otono,-1.79,-2.2,26.77,3
los_patitos,2024,primavera,2.13,-1.12,32.37,3
los_patitos,2024,verano,1.79,-3.24,39.27,3
los_patitos,2025,invierno,0.01,-0.74,16.92,3
los_patitos,2025,otono,-0.27,-0.96,27.9,3
los_patitos,2025,primavera,0.51,-2.5,30.88,3
los_patitos,2025,verano,0.22,-2.17,38.47,3
los_patitos,2026,otono,4.64,0.14,38.01,1
los_patitos,2026,verano,0.87,-1.98,38.41,3
luis_piedrabuena,2018,invierno,0.46,0.21,22.31,1
luis_piedrabuena,2018,otono,0.93,0.07,29.7,3
luis_piedrabuena,2018,primavera,2.12,0.01,33.7,3
luis_piedrabuena,2018,verano,-0.67,-0.49,34.52,1
luis_piedrabuena,2019,invierno,0.75,0.08,22.47,2
luis_piedrabuena,2019,otono,1.42,-1.08,32.22,2
luis_piedrabuena,2019,primavera,3.4,0.19,34.37,3
luis_piedrabuena,2019,verano,0.92,-1.68,36.36,2
luis_piedrabuena,2020,invierno,0.78,0.29,23.35,1
luis_piedrabuena,2020,otono,2.54,0.19,27.09,3
luis_piedrabuena,2020,primavera,0.55,-0.34,39.31,2
luis_piedrabuena,2020,verano,2.28,-0.34,38.32,2
luis_piedrabuena,2021,invierno,-0.1,0.24,19.12,2
luis_piedrabuena,2021,otono,-0.29,-0.08,30.79,3
luis_piedrabuena,2021,primavera,2.65,0.01,35.51,3
luis_piedrabuena,2021,verano,1.16,-0.36,40.09,2
luis_piedrabuena,2022,invierno,1.6,-0.06,22.13,2
luis_piedrabuena,2022,otono,1.36,0.3,26.95,3
luis_piedrabuena,2022,primavera,0.58,-1.06,31.09,3
luis_piedrabuena,2022,verano,1.88,-0.28,42.29,3
luis_piedrabuena,2023,invierno,0.85,0.02,25.89,3
luis_piedrabuena,2023,otono,1.67,0.15,29.94,3
luis_piedrabuena,2023,primavera,2.81,0.19,35.07,3
luis_piedrabuena,2023,verano,0.81,-0.36,41.15,3
luis_piedrabuena,2024,invierno,1.92,0.57,19.8,3
luis_piedrabuena,2024,otono,-0.65,-1.06,27.91,3
luis_piedrabuena,2024,primavera,3.75,0.5,33.98,3
luis_piedrabuena,2024,verano,4.59,-0.44,42.07,3
luis_piedrabuena,2025,invierno,0.51,-0.24,17.43,3
luis_piedrabuena,2025,otono,0.37,-0.32,28.54,3
luis_piedrabuena,2025,primavera,3.21,0.2,33.59,3
luis_piedrabuena,2025,verano,1.88,-0.51,40.13,3
luis_piedrabuena,2026,otono,4.19,-0.31,37.56,1
luis_piedrabuena,2026,verano,2.61,-0.24,40.14,3
miguel_lanus,2018,invierno,0.48,0.23,22.33,1
miguel_lanus,2018,otono,0.9,0.04,29.67,3
miguel_lanus,2018,primavera,2.13,0.01,33.7,3
miguel_lanus,2018,verano,-1.02,-0.84,34.17,1
miguel_lanus,2019,invierno,1.27,0.61,23.0,2
miguel_lanus,2019,otono,1.76,-0.74,32.54,2
miguel_lanus,2019,primavera,3.42,0.21,34.39,3
miguel_lanus,2019,verano,4.58,1.98,40.02,2
miguel_lanus,2020,invierno,0.35,-0.14,22.92,1
miguel_lanus,2020,otono,2.48,0.13,27.03,3
miguel_lanus,2020,primavera,0.4,-0.49,39.17,2
miguel_lanus,2020,verano,2.75,0.14,38.8,2
miguel_lanus,2021,invierno,-0.6,-0.42,21.8,1
miguel_lanus,2021,otono,-0.08,-0.0,34.44,2
miguel_lanus,2021,primavera,2.48,-0.16,35.34,3
miguel_lanus,2021,verano,1.17,-0.35,40.1,2
miguel_lanus,2022,invierno,0.94,-0.72,21.46,2
miguel_lanus,2022,otono,0.1,-0.96,25.69,3
miguel_lanus,2022,primavera,2.26,0.62,32.77,3
miguel_lanus,2022,verano,1.59,-0.57,41.99,3
miguel_lanus,2023,invierno,0.86,0.04,25.9,3
miguel_lanus,2023,otono,1.33,-0.19,29.6,3
miguel_lanus,2023,primavera,3.66,1.04,35.92,3
miguel_lanus,2023,verano,0.46,-0.72,40.79,3
miguel_lanus,2024,invierno,-0.92,-1.69,18.0,2
miguel_lanus,2024,otono,-0.91,-1.32,27.64,3
miguel_lanus,2024,primavera,2.36,-0.89,32.59,3
miguel_lanus,2024,verano,4.61,-0.42,42.09,3
miguel_lanus,2025,invierno,1.84,1.09,18.76,3
miguel_lanus,2025,otono,1.47,0.78,29.64,3
miguel_lanus,2025,primavera,3.33,0.32,33.71,3
miguel_lanus,2025,verano,2.48,0.09,40.73,3
miguel_lanus,2026,otono,6.24,1.74,39.61,1
miguel_lanus,2026,verano,2.87,0.02,40.4,3
monsenor_kemerer,2018,invierno,0.45,0.2,22.3,1
monsenor_kemerer,2018,otono,0.25,-0.61,29.02,3
monsenor_kemerer,2018,primavera,3.19,1.07,34.76,3
monsenor_kemerer,2018,verano,0.34,0.52,35.53,1
monsenor_kemerer,2019,invierno,0.84,0.18,22.56,2
monsenor_kemerer,2019,otono,2.11,-0.39,32.9,2
monsenor_kemerer,2019,primavera,4.45,1.24,35.42,3
monsenor_kemerer,2019,verano,1.38,-1.21,36.84,2
monsenor_kemerer,2020,invierno,0.84,0.35,23.41,1
monsenor_kemerer,2020,otono,3.33,0.98,27.88,3
monsenor_kemerer,2020,primavera,1.05,0.16,39.81,2
monsenor_kemerer,2020,verano,3.06,0.44,39.1,2
monsenor_kemerer,2021,invierno,-0.23,0.11,18.99,2
monsenor_kemerer,2021,otono,-1.61,-1.4,29.47,3
monsenor_kemerer,2021,primavera,3.92,1.28,36.78,3
monsenor_kemerer,2021,verano,2.15,0.62,41.08,2
monsenor_kemerer,2022,invierno,2.37,0.71,22.9,2
monsenor_kemerer,2022,otono,1.53,0.46,27.12,3
monsenor_kemerer,2022,primavera,2.09,0.45,32.6,3
monsenor_kemerer,2022,verano,2.51,0.35,42.91,3
monsenor_kemerer,2023,invierno,1.39,0.57,26.43,3
monsenor_kemerer,2023,otono,1.96,0.44,30.23,3
monsenor_kemerer,2023,primavera,2.84,0.21,35.1,3
monsenor_kemerer,2023,verano,2.0,0.82,42.33,3
monsenor_kemerer,2024,invierno,1.02,-0.33,18.89,3
monsenor_kemerer,2024,otono,-0.27,-0.68,28.28,3
monsenor_kemerer,2024,primavera,4.1,0.85,34.33,3
monsenor_kemerer,2024,verano,6.2,1.17,43.68,3
monsenor_kemerer,2025,invierno,0.82,0.07,17.74,3
monsenor_kemerer,2025,otono,0.88,0.19,29.05,3
monsenor_kemerer,2025,primavera,4.26,1.25,34.64,3
monsenor_kemerer,2025,verano,2.41,0.02,40.66,3
monsenor_kemerer,2026,verano,3.24,0.39,40.78,3
nemesio_parma,2018,invierno,0.93,0.68,22.78,1
nemesio_parma,2018,otono,-0.46,-1.32,28.31,3
nemesio_parma,2018,primavera,-0.37,-2.49,31.2,3
nemesio_parma,2018,verano,-3.2,-3.02,31.99,1
nemesio_parma,2019,invierno,-0.62,-1.28,21.11,2
nemesio_parma,2019,otono,-1.03,-3.53,29.76,2
nemesio_parma,2019,primavera,0.49,-2.72,31.46,3
nemesio_parma,2019,verano,-4.85,-7.44,30.6,2
nemesio_parma,2020,invierno,0.61,0.12,23.18,1
nemesio_parma,2020,otono,2.19,-0.16,26.75,3
nemesio_parma,2020,primavera,-1.55,-2.44,37.21,2
nemesio_parma,2020,verano,-1.98,-4.61,34.06,2
nemesio_parma,2021,invierno,-0.52,-0.19,18.7,2
nemesio_parma,2021,otono,-1.14,-0.94,29.93,3
nemesio_parma,2021,primavera,-1.41,-4.06,31.44,3
nemesio_parma,2021,verano,-1.28,-2.8,37.64,2
nemesio_parma,2022,invierno,1.27,-0.39,21.8,2
nemesio_parma,2022,otono,-0.47,-1.53,25.12,3
nemesio_parma,2022,primavera,-2.09,-3.73,28.42,3
nemesio_parma,2022,verano,-0.36,-2.52,40.05,3
nemesio_parma,2023,invierno,0.17,-0.66,25.21,3
nemesio_parma,2023,otono,-0.78,-2.3,27.49,3
nemesio_parma,2023,primavera,-1.22,-3.84,31.04,3
nemesio_parma,2023,verano,-1.48,-2.66,38.85,3
nemesio_parma,2024,invierno,1.77,0.42,19.65,3
nemesio_parma,2024,otono,-1.79,-2.2,26.77,3
nemesio_parma,2024,primavera,-1.19,-4.44,29.05,3
nemesio_parma,2024,verano,-0.77,-5.8,36.71,3
nemesio_parma,2025,invierno,0.01,-0.74,16.92,3
nemesio_parma,2025,otono,-0.42,-1.11,27.75,3
nemesio_parma,2025,primavera,-1.4,-4.41,28.98,3
nemesio_parma,2025,verano,-2.04,-4.43,36.21,3
nemesio_parma,2026,otono,3.07,-1.43,36.44,1
nemesio_parma,2026,verano,-2.38,-5.23,35.16,3
norte,2018,invierno,-1.1,-1.35,20.75,1
norte,2018,otono,-0.75,-1.61,28.02,3
norte,2018,primavera,-0.74,-2.85,30.84,3
norte,2018,verano,0.18,0.36,35.37,1
norte,2019,invierno,-0.84,-1.52,20.88,2
norte,2019,otono,0.29,-2.21,31.08,2
norte,2019,primavera,-1.22,-4.43,29.75,3
norte,2019,verano,-0.95,-5.23,35.87,1
norte,2020,invierno,-0.66,-1.15,21.91,1
norte,2020,otono,-2.15,-4.5,22.4,3
norte,2020,primavera,-0.73,-1.62,38.03,2
norte,2020,verano,-0.77,-3.38,35.28,2
norte,2021,invierno,-0.25,-0.07,22.15,1
norte,2021,otono,-0.2,-0.13,34.32,2
norte,2021,primavera,-0.31,-2.96,32.54,3
norte,2021,verano,-1.17,-2.87,41.35,1
norte,2022,invierno,-0.99,-2.65,19.54,2
norte,2022,otono,-0.68,-1.74,24.91,3
norte,2022,primavera,-0.51,-2.15,30.0,3
norte,2022,verano,-0.55,-2.71,39.86,3
norte,2023,invierno,-2.44,-3.27,22.6,3
norte,2023,otono,-0.79,-2.32,27.47,3
norte,2023,primavera,-0.13,-2.75,32.13,3
norte,2023,verano,-0.78,-1.96,39.55,3
norte,2024,invierno,-0.8,-1.57,18.12,2
norte,2024,otono,0.26,-0.15,28.82,3
norte,2024,primavera,-0.55,-3.8,29.69,3
norte,2024,verano,0.53,-3.92,37.12,2
norte,2025,invierno,-1.1,-1.85,15.82,3
norte,2025,otono,-0.99,-1.49,30.56,2
norte,2025,primavera,-0.18,-2.42,28.2,2
norte,2025,verano,-1.58,-3.97,36.67,3
norte,2026,verano,-0.74,-3.58,36.8,3
nu_pora,2018,invierno,-0.05,-0.3,21.8,1
nu_pora,2018,otono,0.47,-0.39,29.24,3
nu_pora,2018,primavera,0.29,-1.82,31.87,3
nu_pora,2018,verano,-1.55,-1.37,33.64,1
nu_pora,2019,invierno,0.58,-0.08,22.31,2
nu_pora,2019,otono,1.76,-0.75,32.54,2
nu_pora,2019,primavera,1.57,-1.64,32.54,3
nu_pora,2019,verano,3.66,1.06,39.11,2
nu_pora,2020,invierno,-0.03,-0.52,22.54,1
nu_pora,2020,otono,1.72,-0.63,26.28,3
nu_pora,2020,primavera,1.46,0.57,40.22,2
nu_pora,2020,verano,2.25,-0.36,38.3,2
nu_pora,2021,invierno,0.65,0.83,23.05,1
nu_pora,2021,otono,-0.26,-0.18,34.26,2
nu_pora,2021,primavera,2.41,-0.24,35.26,3
nu_pora,2021,verano,0.74,-0.78,39.67,2
nu_pora,2022,invierno,0.25,-1.41,20.78,2
nu_pora,2022,otono,0.81,-0.25,26.4,3
nu_pora,2022,primavera,2.04,0.4,32.55,3
nu_pora,2022,verano,1.74,-0.42,42.14,3
nu_pora,2023,invierno,0.62,0.15,27.15,2
nu_pora,2023,otono,1.33,-0.19,29.6,3
nu_pora,2023,primavera,2.82,0.2,35.08,3
nu_pora,2023,verano,-0.31,-1.48,40.03,3
nu_pora,2024,invierno,-0.43,-1.19,18.49,2
nu_pora,2024,otono,1.55,1.15,30.11,3
nu_pora,2024,primavera,2.4,-0.85,32.63,3
nu_pora,2024,verano,3.61,-0.84,40.2,2
nu_pora,2025,invierno,1.27,0.53,18.19,3
nu_pora,2025,otono,-0.68,-1.18,30.87,2
nu_pora,2025,primavera,1.96,-0.28,30.35,2
nu_pora,2025,verano,2.33,-0.06,40.58,3
nu_pora,2026,verano,3.17,0.32,40.71,3
